age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Male,NHW,added_sugar,FL,mrh-eq,-289483.0232457957,-248619.62318352098,-233532.23143350732,-257663.8366264196,30471.632688239195,0,0,0,0,0,-289483.0232457957,-248619.62318352098,-233532.23143350732,-257663.8366264196,30471.632688239195,-249895782.81168282,-214620514.39555,-201596346.24336454,-222427917.99693504,26304590.91796909,-191744.2225337946,-164677.6236459717,-154684.22172301053,-170668.21907223898,20183.427178666625,-97738.80071200109,-83941.9995375493,-78848.00971049671,-86995.6175541806,10288.205509572606,427892.9139594557,442980.30570947,483843.7057717455,452024.51915236865,30471.63268823989,194360.68252594952,194360.68252594952,194360.68252594952,194360.68252594952,0,283422.47222287656,293415.874145838,320482.4730336608,299406.46957210515,20183.427178666654,128738.250499866,128738.250499866,128738.250499866,128738.25049986602,0,144470.44173657958,149564.43156363218,163361.23273808448,152618.04958026364,10288.205509572894,65622.4320260829,65622.4320260829,65622.4320260829,65622.4320260829,0,0,0,0,0,0,-97738.80071200109,-83941.9995375493,-78848.00971049671,-86995.6175541806,10288.205509572606,0,0,0,0,0,0,0,0,0,0,144470.44173657958,149564.43156363218,163361.23273808448,152618.04958026364,10288.205509572894,65622.4320260829,65622.4320260829,65622.4320260829,65622.4320260829,0
55-64,Male,NHW,added_sugar,Food_price,USD,-9455008.69345678,-8778196.43820291,-7706913.033829712,-8639785.508687356,927825.8621037654,0,0,0,0,0,-9455008.69345678,-8778196.43820291,-7706913.033829712,-8639785.508687356,927825.8621037654,-249895782.81168282,-214620514.39555,-201596346.24336454,-222427917.99693504,26304590.91796909,-6262692.957430518,-5814394.33794703,-5104810.7458533365,-5722715.4001890635,614561.9407352137,-3192315.7360262605,-2963802.10025588,-2602102.2879763865,-2917070.1084982962,313263.92136854614,14125057.933567004,15196341.3379402,15873153.593194062,15057930.408424646,927825.8621037608,6418144.89973728,6418144.89973728,6418144.89973728,6418144.89973728,0,9355983.025702177,10065566.61779588,10513865.237279361,9973887.680037906,614561.9407352145,4251172.27984884,4251172.27984884,4251172.27984884,4251172.27984884,0,4769074.907864828,5130774.72014432,5359288.355914701,5084042.7283867365,313263.9213685457,2166972.61988844,2166972.61988844,2166972.61988844,2166972.61988844,0,0,0,0,0,0,-3192315.7360262605,-2963802.10025588,-2602102.2879763865,-2917070.1084982962,313263.92136854614,0,0,0,0,0,0,0,0,0,0,4769074.907864828,5130774.72014432,5359288.355914701,5084042.7283867365,313263.9213685457,2166972.61988844,2166972.61988844,2166972.61988844,2166972.61988844,0
55-64,Male,NHW,oil,CED,MJ,-79213.08830929667,-28288.06204127048,102652.56894139029,-212.4112642057274,98758.61469233174,0,0,0,0,0,-79213.08830929667,-28288.06204127048,102652.56894139029,-212.4112642057274,98758.61469233174,-8580065.6818223,-3064057.159062702,11118942.623293208,-23007.594292067613,10697164.05194801,-66252.7994305007,-23659.768110289897,85857.27695080206,-177.658025770202,82600.42413315778,-12960.288878795523,-4628.2939309806,16795.291990588263,-34.753238435359584,16158.190559173801,4536172.848078482,4667113.47906114,4718038.5053291675,4639037.828284076,98758.61469233062,4638825.41701986,4638825.41701986,4638825.41701986,4638825.41701986,0,3793996.122362476,3903513.16742357,3946106.1987437727,3880031.0573390466,82600.42413315552,3879853.39931328,3879853.39931328,3879853.39931328,3879853.39931328,0,742176.7257159968,763600.311637566,771932.3065853809,759006.7709450206,16158.190559174058,758972.017706585,758972.017706585,758972.017706585,758972.017706585,0,0,0,0,0,0,-12960.288878795523,-4628.2939309806,16795.291990588263,-34.753238435359584,16158.190559173801,0,0,0,0,0,0,0,0,0,0,742176.7257159968,763600.311637566,771932.3065853809,759006.7709450206,16158.190559174058,758972.017706585,758972.017706585,758972.017706585,758972.017706585,0
55-64,Male,NHW,oil,FL,mrh-eq,-4161.33185568382,-1486.0677221454139,5392.687172297216,-11.158683231651443,5188.124565194795,0,0,0,0,0,-4161.33185568382,-1486.0677221454139,5392.687172297216,-11.158683231651443,5188.124565194795,-8580065.6818223,-3064057.159062702,11118942.623293208,-23007.594292067613,10697164.05194801,-3480.48397913578,-1242.927764045865,4510.373591578715,-9.332977893351503,4339.280080788945,-680.8478765480387,-243.1399580995427,882.3135807185068,-1.8257053382959232,848.8444844058502,238300.52556329407,245179.2804577371,247854.5445912757,243704.37141882326,5188.124565195107,243693.21273559128,243693.21273559128,243693.21273559128,243693.2127355913,0,199311.46810842163,205064.7694640458,207302.3256791357,203831.17467789343,4339.280080788706,203821.8416999999,203821.8416999999,203821.8416999999,203821.8416999999,0,38989.05745487319,40114.5109936911,40552.21891213968,39873.19674092993,848.844484405807,39871.3710355916,39871.3710355916,39871.3710355916,39871.3710355916,0,0,0,0,0,0,-680.8478765480387,-243.1399580995427,882.3135807185068,-1.8257053382959232,848.8444844058502,0,0,0,0,0,0,0,0,0,0,38989.05745487319,40114.5109936911,40552.21891213968,39873.19674092993,848.844484405807,39871.3710355916,39871.3710355916,39871.3710355916,39871.3710355916,0
55-64,Male,NHW,oil,Food_price,USD,-120807.19975131482,-28514.941142876247,12026.62819583254,-46673.07772874635,71659.27599236328,0,0,0,0,0,-120807.19975131482,-28514.941142876247,12026.62819583254,-46673.07772874635,71659.27599236328,-8580065.6818223,-3064057.159062702,11118942.623293208,-23007.594292067613,10697164.05194801,-101041.57464019666,-23849.52684757035,10058.915801546971,-39036.756722485785,59934.88880422489,-19765.625111117497,-4665.41429530596,1967.7123942856247,-7636.321006260329,11724.387188138024,3820732.63063096,3861274.1999696745,3953566.458578113,3879432.336555543,71659.27599236563,3832759.258826795,3832759.258826795,3832759.258826795,3832759.2588267946,0,3195611.205895317,3229519.6485444363,3306711.6963370703,3244706.878419353,59934.8888042304,3205670.121696866,3205670.121696866,3205670.121696866,3205670.1216968657,0,625121.4247356431,631754.551425235,646854.7622410464,634725.4581361893,11724.387188138191,627089.1371299285,627089.1371299285,627089.1371299285,627089.1371299285,0,0,0,0,0,0,-19765.625111117497,-4665.41429530596,1967.7123942856247,-7636.321006260329,11724.387188138024,0,0,0,0,0,0,0,0,0,0,625121.4247356431,631754.551425235,646854.7622410464,634725.4581361893,11724.387188138191,627089.1371299285,627089.1371299285,627089.1371299285,627089.1371299285,0
55-64,Male,NHW,sat_fat,CED,MJ,-14170541.697266301,-13750720.00651151,-12770964.219258223,-13554251.902476951,756014.8190215823,0,0,0,0,0,-14170541.697266301,-13750720.00651151,-12770964.219258223,-13554251.902476951,756014.8190215823,-272731240.39770764,-264651204.1569252,-245794478.9270096,-260869909.7747732,14550527.690171631,-10631716.519053986,-10316737.36723258,-9581657.085157774,-10169333.461880509,567214.3953107875,-3538825.1782123055,-3433982.6392789297,-3189307.134100468,-3384918.440596443,188800.4237107789,27139416.730364613,28119172.51761792,28538994.20837272,27922704.413583357,756014.8190215975,14368452.511106431,14368452.511106431,14368452.511106431,14368452.511106431,0,20361859.929841053,21096940.21191581,21411919.363737274,20949536.306563776,567214.3953107848,10780202.84468327,10780202.84468327,10780202.84468327,10780202.84468327,0,6777556.800523628,7022232.30570209,7127074.844635465,6973168.107019603,188800.42371077902,3588249.66642316,3588249.66642316,3588249.66642316,3588249.66642316,0,0,0,0,0,0,-3538825.1782123055,-3433982.6392789297,-3189307.134100468,-3384918.440596443,188800.4237107789,0,0,0,0,0,0,0,0,0,0,6777556.800523628,7022232.30570209,7127074.844635465,6973168.107019603,188800.42371077902,3588249.66642316,3588249.66642316,3588249.66642316,3588249.66642316,0
55-64,Male,NHW,sat_fat,FL,mrh-eq,-398178.8835809589,-386382.289230578,-358852.07381010754,-380861.7204340554,21243.30481076431,0,0,0,0,0,-398178.8835809589,-386382.289230578,-358852.07381010754,-380861.7204340554,21243.30481076431,-272731240.39770764,-264651204.1569252,-245794478.9270096,-260869909.7747732,14550527.690171631,-298741.2270148317,-289890.60932477296,-269235.54529744724,-285748.69832924067,15938.190614087538,-99437.65656612828,-96491.6799058048,-89616.52851266057,-95113.02210481507,5305.114196677071,762592.0649751676,790122.280395637,801918.874746018,784601.7115991147,21243.304810763733,403739.99116505904,403739.99116505904,403739.99116505904,403739.991165059,0,572149.0982987662,592804.162326092,601654.7800161497,588662.2513305593,15938.19061408716,302913.553001318,302913.553001318,302913.553001318,302913.553001318,0,190442.96667640068,197318.1180695447,200264.09472986864,195939.4602685552,5305.114196677174,100826.4381637403,100826.4381637403,100826.4381637403,100826.43816374028,0,0,0,0,0,0,-99437.65656612828,-96491.6799058048,-89616.52851266057,-95113.02210481507,5305.114196677071,0,0,0,0,0,0,0,0,0,0,190442.96667640068,197318.1180695447,200264.09472986864,195939.4602685552,5305.114196677174,100826.4381637403,100826.4381637403,100826.4381637403,100826.43816374028,0
55-64,Male,NHW,sat_fat,Food_price,USD,-1503855.9216569471,-1486782.558556923,-1369807.9047207905,-1451729.4740881128,76805.37479767024,0,0,0,0,0,-1503855.9216569471,-1486782.558556923,-1369807.9047207905,-1451729.4740881128,76805.37479767024,-272731240.39770764,-264651204.1569252,-245794478.9270096,-260869909.7747732,14550527.690171631,-1128296.3055422073,-1115486.692445952,-1027724.2493390527,-1089187.453845726,57624.682911457116,-375559.6161147427,-371295.8661109735,-342083.65538173605,-362542.0202423882,19180.69188621585,2924477.7071826495,3041452.361018782,3058525.724118806,3006399.276549972,76805.37479767016,1554669.802461859,1554669.802461859,1554669.802461859,1554669.802461859,0,2194144.628575284,2281907.071682179,2294716.684778435,2255607.833081955,57624.68291145465,1166420.379236229,1166420.379236229,1166420.379236229,1166420.379236229,0,730333.078607366,759545.2893366041,763809.0393403728,750791.4434680184,19180.691886216024,388249.42322563013,388249.42322563013,388249.42322563013,388249.42322563013,0,0,0,0,0,0,-375559.6161147427,-371295.8661109735,-342083.65538173605,-362542.0202423882,19180.69188621585,0,0,0,0,0,0,0,0,0,0,730333.078607366,759545.2893366041,763809.0393403728,750791.4434680184,19180.691886216024,388249.42322563013,388249.42322563013,388249.42322563013,388249.42322563013,0
55-64,Male,OTH,added_sugar,CED,MJ,-430886.56387451803,-235140.8862201637,-177107.25953726546,-283460.9041048851,139969.7945625624,0,0,0,0,0,-430886.56387451803,-235140.8862201637,-177107.25953726546,-283460.9041048851,139969.7945625624,-17865788.29017243,-9749613.10883753,-7343373.10287276,-11753099.135283189,5803547.676650024,-286250.01997779467,-156210.6805393907,-117657.31594155382,-188311.0225887125,92985.8571814028,-144636.5438967233,-78930.2056807725,-59449.943595711324,-95149.88151617236,46983.93738115976,746099.0076711532,804132.634354052,999878.3120084058,852452.6522387731,139969.79456256228,568991.7481338889,568991.7481338889,568991.7481338889,568991.7481338889,0,495654.4802206367,534207.844818474,664247.184256878,566308.1868677957,92985.85718140293,377997.1642790833,377997.1642790833,377997.1642790833,377997.1642790833,0,250444.52745051653,269924.7895355777,335631.127751528,286144.4653709774,46983.93738115948,190994.5838548047,190994.5838548047,190994.5838548047,190994.58385480466,0,0,0,0,0,0,-144636.5438967233,-78930.2056807725,-59449.943595711324,-95149.88151617236,46983.93738115976,0,0,0,0,0,0,0,0,0,0,250444.52745051653,269924.7895355777,335631.127751528,286144.4653709774,46983.93738115948,190994.5838548047,190994.5838548047,190994.5838548047,190994.58385480466,0
55-64,Male,OTH,added_sugar,FL,mrh-eq,-25322.235825170508,-13818.70188632888,-10408.195957714637,-16658.360837285858,8225.710531428995,0,0,0,0,0,-25322.235825170508,-13818.70188632888,-10408.195957714637,-16658.360837285858,8225.710531428995,-17865788.29017243,-9749613.10883753,-7343373.10287276,-11753099.135283189,5803547.676650024,-16822.270914319728,-9180.15093220863,-6914.45626440155,-11066.615954771443,5464.570031565903,-8499.964910850727,-4638.55095412023,-3493.7396933130867,-5591.74488251439,2761.1404998630674,43846.563353682526,47257.0692822968,58760.60322113843,50096.728233253765,8225.71053142901,33438.36739596792,33438.36739596792,33438.36739596792,33438.36739596792,0,29128.500835789342,31394.19550359638,39036.31548570753,33280.66052615922,5464.570031565912,22214.0445713878,22214.0445713878,22214.0445713878,22214.0445713878,0,14718.062517893228,15862.87377870041,19724.2877354309,16816.06770709455,2761.1404998630765,11224.322824580158,11224.322824580158,11224.322824580158,11224.322824580158,0,0,0,0,0,0,-8499.964910850727,-4638.55095412023,-3493.7396933130867,-5591.74488251439,2761.1404998630674,0,0,0,0,0,0,0,0,0,0,14718.062517893228,15862.87377870041,19724.2877354309,16816.06770709455,2761.1404998630765,11224.322824580158,11224.322824580158,11224.322824580158,11224.322824580158,0
55-64,Male,OTH,added_sugar,Food_price,USD,-577485.6947262771,-354067.21815118403,-288264.46593446727,-409370.9810839477,159578.58691939258,0,0,0,0,0,-577485.6947262771,-354067.21815118403,-288264.46593446727,-409370.9810839477,159578.58691939258,-17865788.29017243,-9749613.10883753,-7343373.10287276,-11753099.135283189,5803547.676650024,-383639.93104326056,-235216.775751621,-191502.1633319241,-271956.6153558114,106012.52748045085,-193845.7636830166,-118850.44239956379,-96762.30260254283,-137414.36572813636,53566.0594389417,1129391.3722628332,1195194.12447955,1418612.601054643,1250497.8874123136,159578.58691939258,841126.9063283659,841126.9063283659,841126.9063283659,841126.9063283658,0,750286.3397874078,794000.9522071041,942424.1074987445,830740.791811295,106012.52748045107,558784.176455484,558784.176455484,558784.176455484,558784.176455484,0,379105.03247542644,401193.17227244703,476188.49355589884,419757.0956010194,53566.059438940945,282342.729872882,282342.729872882,282342.729872882,282342.729872882,0,0,0,0,0,0,-193845.7636830166,-118850.44239956379,-96762.30260254283,-137414.36572813636,53566.0594389417,0,0,0,0,0,0,0,0,0,0,379105.03247542644,401193.17227244703,476188.49355589884,419757.0956010194,53566.059438940945,282342.729872882,282342.729872882,282342.729872882,282342.729872882,0
55-64,Male,OTH,oil,CED,MJ,-37459.19532422031,-28538.647267932873,-28198.92494916107,-31549.463316183974,5527.471830590323,0,0,0,0,0,-37459.19532422031,-28538.647267932873,-28198.92494916107,-31549.463316183974,5527.471830590323,-4027543.930763074,-3068422.976022466,-3031896.655815329,-3392140.3916482455,594303.6264146309,-31254.438103262455,-23811.49346285407,-23528.04289504425,-26323.596646221984,4611.899019758484,-6204.757220957848,-4727.153805078757,-4670.882054116772,-5225.8666699619525,915.5728108318621,688859.2573954716,689198.979714243,698119.5277705308,692209.7957624943,5527.4718305903825,660660.3324463109,660660.3324463109,660660.3324463109,660660.3324463109,0,574756.3137910042,575039.764358814,582482.7089992224,577551.867542182,4611.899019758455,551228.270895961,551228.270895961,551228.270895961,551228.270895961,0,114102.94360446665,114159.21535542869,115636.81877130775,114657.92822031186,915.5728108318582,109432.0615503499,109432.0615503499,109432.0615503499,109432.06155034988,0,0,0,0,0,0,-6204.757220957848,-4727.153805078757,-4670.882054116772,-5225.8666699619525,915.5728108318621,0,0,0,0,0,0,0,0,0,0,114102.94360446665,114159.21535542869,115636.81877130775,114657.92822031186,915.5728108318582,109432.0615503499,109432.0615503499,109432.0615503499,109432.06155034988,0
55-64,Male,OTH,oil,FL,mrh-eq,-1816.4223127741427,-1383.85876218613,-1367.385391772715,-1529.8553166333575,268.0309355129963,0,0,0,0,0,-1816.4223127741427,-1383.85876218613,-1367.385391772715,-1529.8553166333575,268.0309355129963,-4027543.930763074,-3068422.976022466,-3031896.655815329,-3392140.3916482455,594303.6264146309,-1515.5493398246417,-1154.635801758346,-1140.891087503762,-1276.4494241484203,223.6341761013251,-300.87297294950395,-229.22296042778,-226.49430426895134,-253.4058924849362,44.396759411674644,33403.26226081855,33419.735631232,33852.29918181997,33565.7321856792,268.0309355129858,32035.876869045802,32035.876869045802,32035.876869045802,32035.8768690458,0,27870.331536533857,27884.07625078837,28244.989788854688,28005.889873178476,223.63417610131637,26729.44044903006,26729.44044903006,26729.44044903006,26729.440449030062,0,5532.9307242847635,5535.65938044359,5607.309392965313,5559.842312500747,44.396759411673344,5306.43642001582,5306.43642001582,5306.43642001582,5306.43642001582,0,0,0,0,0,0,-300.87297294950395,-229.22296042778,-226.49430426895134,-253.4058924849362,44.396759411674644,0,0,0,0,0,0,0,0,0,0,5532.9307242847635,5535.65938044359,5607.309392965313,5559.842312500747,44.396759411673344,5306.43642001582,5306.43642001582,5306.43642001582,5306.43642001582,0
55-64,Male,OTH,oil,Food_price,USD,-32138.957880002803,-30242.15264028868,-13369.396599538137,-24987.433060977655,10876.49287947152,0,0,0,0,0,-32138.957880002803,-30242.15264028868,-13369.396599538137,-24987.433060977655,10876.49287947152,-4027543.930763074,-3068422.976022466,-3031896.655815329,-3392140.3916482455,594303.6264146309,-26815.447077007255,-25232.829472825608,-11154.883997950066,-20848.503904161083,9074.905922023936,-5323.51080299555,-5009.3231674630615,-2214.5126015880624,-4138.929156816567,1801.5869574475853,628904.564990607,645777.3210313569,647674.1262710716,640522.6014520463,10876.492879471343,615535.1683910682,615535.1683910682,615535.1683910682,615535.1683910682,0,524732.5424165996,538810.487891475,540393.1054956571,534426.1623228106,9074.90592202401,513577.65841864917,513577.65841864917,513577.65841864917,513577.65841864917,0,104172.02257400709,106966.8331398821,107281.0207754146,106096.43912923562,1801.586957447588,101957.50997241911,101957.50997241911,101957.50997241911,101957.50997241911,0,0,0,0,0,0,-5323.51080299555,-5009.3231674630615,-2214.5126015880624,-4138.929156816567,1801.5869574475853,0,0,0,0,0,0,0,0,0,0,104172.02257400709,106966.8331398821,107281.0207754146,106096.43912923562,1801.586957447588,101957.50997241911,101957.50997241911,101957.50997241911,101957.50997241911,0
55-64,Male,OTH,sat_fat,CED,MJ,-1568028.3099653109,-1441400.871875403,-1239297.378163817,-1414918.0453414812,174529.76303428967,0,0,0,0,0,-1568028.3099653109,-1441400.871875403,-1239297.378163817,-1414918.0453414812,174529.76303428967,-31058287.68739411,-28550149.679732077,-24547040.545522187,-28025598.407259148,3456950.079205896,-1176058.5201871924,-1081084.930419285,-929502.5041145161,-1061222.1807572283,130901.4725934811,-391969.7897781161,-360315.9414561172,-309794.87404930143,-353695.8645842516,43628.29044080719,3208911.1332716634,3411014.626983249,3537642.065073157,3384531.800449327,174529.7630342898,1969613.755107846,1969613.755107846,1969613.755107846,1969613.755107846,0,2406759.6578605003,2558342.084165266,2653315.6739331703,2538479.334503209,130901.47259347807,1477257.153745979,1477257.153745979,1477257.153745979,1477257.153745979,0,802151.4754111671,852672.542817983,884326.3911399816,846052.4659461173,43628.29044080711,492356.601361866,492356.601361866,492356.601361866,492356.60136186593,0,0,0,0,0,0,-391969.7897781161,-360315.9414561172,-309794.87404930143,-353695.8645842516,43628.29044080719,0,0,0,0,0,0,0,0,0,0,802151.4754111671,852672.542817983,884326.3911399816,846052.4659461173,43628.29044080711,492356.601361866,492356.601361866,492356.601361866,492356.60136186593,0
