age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,NHB,sat_fat,FL,mrh-eq,-98008.87893390097,-97620.315505945,-96540.99893477514,-97377.9459820103,800.5742964248252,0,0,0,0,0,-98008.87893390097,-97620.315505945,-96540.99893477514,-97377.9459820103,800.5742964248252,-74859699.24738695,-74591303.7550821,-73763681.48203327,-74395083.83201404,601360.3705854019,-75208.6462747674,-74934.2237459057,-74103.28775505164,-74738.95586450487,605.8471328286678,-22800.232659133493,-22686.09176003931,-22437.711179723494,-22638.990117505407,195.11243085838555,215072.07218889726,216151.3887600673,216539.95218802296,215909.01923613242,800.5742964248146,118531.07325412211,118531.07325412211,118531.07325412211,118531.07325412211,0,165084.37790941296,165915.3139002671,166189.73642912868,165720.04601886618,605.8471328286702,90981.0901543614,90981.0901543614,90981.0901543614,90981.0901543614,0,49987.69427948438,50236.0748598001,50350.215758894294,50188.97321726623,195.11243085833937,27549.98309976084,27549.98309976084,27549.98309976084,27549.98309976084,0,0,0,0,0,0,-22800.232659133493,-22686.09176003931,-22437.711179723494,-22638.990117505407,195.11243085838555,0,0,0,0,0,0,0,0,0,0,49987.69427948438,50236.0748598001,50350.215758894294,50188.97321726623,195.11243085833937,27549.98309976084,27549.98309976084,27549.98309976084,27549.98309976084,0
35-44,NHB,sat_fat,Food_price,USD,-393463.99702695,-387452.0436306907,-387394.7193070686,-389541.3871649494,3671.2303109342756,0,0,0,0,0,-393463.99702695,-387452.0436306907,-387394.7193070686,-389541.3871649494,3671.2303109342756,-74859699.24738695,-74591303.7550821,-73763681.48203327,-74395083.83201404,601360.3705854019,-302306.54312653455,-297667.2313783914,-297586.6045792759,-299266.7699569976,2844.2985061480863,-91158.68034649476,-89809.34117387081,-89786.03869837806,-90274.61720795192,827.2153224591524,859777.6935438423,859835.0178674643,865846.9712637243,861924.3614017232,3671.230310934628,472382.9742367738,472382.9742367738,472382.9742367738,472382.9742367738,0,660463.642278644,660544.26907776,665183.580825903,662143.8076563659,2844.298506148124,362877.0376993689,362877.0376993689,362877.0376993689,362877.03769936896,0,199291.97523578317,199315.2777112759,200664.6168838997,199780.55374535697,827.2153224590472,109505.9365374051,109505.9365374051,109505.9365374051,109505.93653740508,0,0,0,0,0,0,-91158.68034649476,-89809.34117387081,-89786.03869837806,-90274.61720795192,827.2153224591524,0,0,0,0,0,0,0,0,0,0,199291.97523578317,199315.2777112759,200664.6168838997,199780.55374535697,827.2153224590472,109505.9365374051,109505.9365374051,109505.9365374051,109505.93653740508,0
35-44,NHW,added_sugar,CED,MJ,-8568357.835493,-7816738.7380067,-7530154.253375451,-7979908.777604964,564399.126055314,0,0,0,0,0,-8568357.835493,-7816738.7380067,-7530154.253375451,-7979908.777604964,564399.126055314,-338321562.0795126,-308445820.667557,-297473760.9551216,-315078691.4393185,22253010.320371825,-5673254.073674262,-5175475.829455425,-4985929.1956590535,-5283627.2717089215,373678.42712098465,-2895103.761818744,-2641262.908551265,-2544225.057716406,-2696281.505896044,190720.74419633677,13396665.40993351,13683249.89456473,14434868.992051058,13846419.934163013,564399.1260553183,5866511.15655806,5866511.15655806,5866511.15655806,5866511.15655806,0,8870291.360096052,9059837.99389242,9557616.238111246,9167989.436145915,373678.427120976,3884362.164436998,3884362.164436998,3884362.164436998,3884362.164436998,0,4526374.049837465,4623411.900672331,4877252.753939812,4678430.498017109,190720.74419634067,1982148.992121058,1982148.992121058,1982148.992121058,1982148.9921210583,0,0,0,0,0,0,-2895103.761818744,-2641262.908551265,-2544225.057716406,-2696281.505896044,190720.74419633677,0,0,0,0,0,0,0,0,0,0,4526374.049837465,4623411.900672331,4877252.753939812,4678430.498017109,190720.74419634067,1982148.992121058,1982148.992121058,1982148.992121058,1982148.9921210583,0
35-44,NHW,added_sugar,FL,mrh-eq,-384038.984300314,-349227.3866751843,-338332.3724182729,-357619.17031315557,25129.922916349657,0,0,0,0,0,-384038.984300314,-349227.3866751843,-338332.3724182729,-357619.17031315557,25129.922916349657,-338321562.0795126,-308445820.667557,-297473760.9551216,-315078691.4393185,22253010.320371825,-254282.22290147224,-231227.23222889012,-224022.59933497824,-236788.76127403756,16638.484844469214,-129756.76139884237,-118000.15444629439,-114309.7730832948,-120830.40903911839,8491.44014881309,601711.6178972555,612606.632154166,647418.2297792969,620998.415792138,25129.922916350024,263379.2454789823,263379.2454789823,263379.2454789823,263379.2454789823,0,398414.9424630723,405619.5753569837,428674.5660295666,411181.1044021316,16638.484844469465,174392.3431280941,174392.3431280941,174392.3431280941,174392.3431280941,0,203296.67543418292,206987.0567971828,218743.6637497308,209817.31139000668,8491.44014881321,88986.9023508883,88986.9023508883,88986.9023508883,88986.9023508883,0,0,0,0,0,0,-129756.76139884237,-118000.15444629439,-114309.7730832948,-120830.40903911839,8491.44014881309,0,0,0,0,0,0,0,0,0,0,203296.67543418292,206987.0567971828,218743.6637497308,209817.31139000668,8491.44014881321,88986.9023508883,88986.9023508883,88986.9023508883,88986.9023508883,0
35-44,NHW,added_sugar,Food_price,USD,-15067802.015408695,-14307271.93494192,-13645226.02836243,-14341827.785428688,749322.035790464,0,0,0,0,0,-15067802.015408695,-14307271.93494192,-13645226.02836243,-14341827.785428688,749322.035790464,-338321562.0795126,-308445820.667557,-297473760.9551216,-315078691.4393185,22253010.320371825,-9976550.968310378,-9472780.9471498,-9034798.869184531,-9495864.435990259,496061.9713480357,-5091251.047098302,-4834490.987792123,-4610427.159177897,-4845963.349438421,253260.16045209373,24424358.5107309,25086404.41731038,25846934.497777153,25120960.267797146,749322.0357904575,10779132.48236846,10779132.48236846,10779132.48236846,10779132.48236846,0,16171800.844508462,16609782.922473721,17113552.94363429,16632866.411314182,496061.9713480263,7137001.975323919,7137001.975323919,7137001.975323919,7137001.975323919,0,8252557.666222448,8476621.49483667,8733381.554142846,8488093.85648297,253260.16045208913,3642130.50704455,3642130.50704455,3642130.50704455,3642130.50704455,0,0,0,0,0,0,-5091251.047098302,-4834490.987792123,-4610427.159177897,-4845963.349438421,253260.16045209373,0,0,0,0,0,0,0,0,0,0,8252557.666222448,8476621.49483667,8733381.554142846,8488093.85648297,253260.16045208913,3642130.50704455,3642130.50704455,3642130.50704455,3642130.50704455,0
35-44,NHW,oil,CED,MJ,-311412.998322566,-276125.32711417356,-272110.8484997984,-287098.37714716204,22763.770435113718,0,0,0,0,0,-311412.998322566,-276125.32711417356,-272110.8484997984,-287098.37714716204,22763.770435113718,-33735844.58474359,-30009855.594419893,-29503319.83422313,-31139488.30674513,2432992.609348603,-259008.36719271977,-229166.75505873136,-226192.15779919422,-238593.7778216967,19103.999970669196,-52404.63112984565,-46958.57205544261,-45918.6907006028,-48504.5993254648,3666.834611927763,6720588.583695626,6724603.06231,6759890.7335183965,6735576.11234299,22763.770435116192,6448477.7351958295,6448477.7351958295,6448477.7351958295,6448477.7351958295,0,5604493.473198732,5607468.07045828,5637309.682592274,5616895.0932212435,19103.99997067608,5378301.31539955,5378301.31539955,5378301.31539955,5378301.31539955,0,1116095.1104968842,1117134.991851724,1122581.0509261265,1118681.019121746,3666.8346119274242,1070176.419796282,1070176.419796282,1070176.419796282,1070176.419796282,0,0,0,0,0,0,-52404.63112984565,-46958.57205544261,-45918.6907006028,-48504.5993254648,3666.834611927763,0,0,0,0,0,0,0,0,0,0,1116095.1104968842,1117134.991851724,1122581.0509261265,1118681.019121746,3666.8346119274242,1070176.419796282,1070176.419796282,1070176.419796282,1070176.419796282,0
35-44,NHW,oil,FL,mrh-eq,-14900.940512390724,-13236.845788073011,-13026.692138640883,-13747.00055119076,1080.865455906536,0,0,0,0,0,-14900.940512390724,-13236.845788073011,-13026.692138640883,-13747.00055119076,1080.865455906536,-33735844.58474359,-30009855.594419893,-29503319.83422313,-31139488.30674513,2432992.609348603,-12393.45931500111,-10985.957048093172,-10828.516074432198,-11424.575045723686,907.0257868308422,-2507.481197389656,-2250.888739979749,-2198.176064208683,-2322.425505467061,174.18215743930915,320840.3720165265,321050.5256659592,322714.6203902764,321560.6804290766,1080.865455906418,307813.6798778861,307813.6798778861,307813.6798778861,307813.6798778861,0,267557.3918344322,267714.83280809317,269122.3350750011,268153.4508057237,907.0257868308302,256728.87576,256728.87576,256728.87576,256728.87576,0,53282.980182094674,53335.6928578659,53592.28531527574,53407.22962335313,174.1821574393277,51084.804117886,51084.804117886,51084.804117886,51084.804117886,0,0,0,0,0,0,-2507.481197389656,-2250.888739979749,-2198.176064208683,-2322.425505467061,174.18215743930915,0,0,0,0,0,0,0,0,0,0,53282.980182094674,53335.6928578659,53592.28531527574,53407.22962335313,174.1821574393277,51084.804117886,51084.804117886,51084.804117886,51084.804117886,0
35-44,NHW,oil,Food_price,USD,-231344.88053819066,-207179.81285168522,-158758.018643809,-198668.68073892352,38908.1670193852,0,0,0,0,0,-231344.88053819066,-207179.81285168522,-158758.018643809,-198668.68073892352,38908.1670193852,-33735844.58474359,-30009855.594419893,-29503319.83422313,-31139488.30674513,2432992.609348603,-192487.2683779676,-172426.9035658457,-132050.5831760059,-165298.4980999798,32402.302629038422,-38857.61216022377,-34752.90928583953,-26707.435467803043,-33370.182638944,6505.981739406216,3819843.7191429557,3868265.513350838,3892430.581037335,3859754.3812380712,38908.167019384935,3661085.700499147,3661085.700499147,3661085.700499147,3661085.700499147,0,3185821.709984367,3226198.030374206,3246258.3951863246,3219069.6249083392,32402.302629036636,3053771.126808373,3053771.126808373,3053771.126808373,3053771.126808373,0,634022.0091585873,642067.4829766243,646172.1858510077,640684.7563297283,6505.981739406075,607314.5736907846,607314.5736907846,607314.5736907846,607314.5736907846,0,0,0,0,0,0,-38857.61216022377,-34752.90928583953,-26707.435467803043,-33370.182638944,6505.981739406216,0,0,0,0,0,0,0,0,0,0,634022.0091585873,642067.4829766243,646172.1858510077,640684.7563297283,6505.981739406075,607314.5736907846,607314.5736907846,607314.5736907846,607314.5736907846,0
35-44,NHW,sat_fat,CED,MJ,-21266240.10164308,-20139495.074511193,-19438341.091331694,-20288825.26537168,970705.3585461945,0,0,0,0,0,-21266240.10164308,-20139495.074511193,-19438341.091331694,-20288825.26537168,970705.3585461945,-404592006.0909511,-383223990.6923698,-370016121.48472095,-386087199.8821707,18365991.33069924,-16351819.335395025,-15490507.145262841,-14961107.72956614,-15606967.767871784,738869.5416602668,-4914420.766248066,-4648987.929248361,-4477233.361765542,-4681857.497499901,231852.72853256256,39024562.15990363,39725716.14308308,40852461.17021508,39875046.33394363,970705.3585462304,19586221.06857191,19586221.06857191,19586221.06857191,19586221.06857191,0,30017386.779798795,30546786.19549555,31408098.38562766,30663246.818104446,738869.5416602523,15056279.05023267,15056279.05023267,15056279.05023267,15056279.05023267,0,9007175.380104793,9178929.9475876,9444362.784587305,9211799.515839143,231852.72853255697,4529942.0183392465,4529942.0183392465,4529942.0183392465,4529942.0183392465,0,0,0,0,0,0,-4914420.766248066,-4648987.929248361,-4477233.361765542,-4681857.497499901,231852.72853256256,0,0,0,0,0,0,0,0,0,0,9007175.380104793,9178929.9475876,9444362.784587305,9211799.515839143,231852.72853255697,4529942.0183392465,4529942.0183392465,4529942.0183392465,4529942.0183392465,0
35-44,NHW,sat_fat,FL,mrh-eq,-577461.2048612128,-546561.7795148564,-526937.833599973,-550518.0880873031,26811.075231179468,0,0,0,0,0,-577461.2048612128,-546561.7795148564,-526937.833599973,-550518.0880873031,26811.075231179468,-404592006.0909511,-383223990.6923698,-370016121.48472095,-386087199.8821707,18365991.33069924,-443872.5083828558,-420258.4346133183,-405438.18482893065,-423343.9868888094,20404.322640143342,-133588.69647835693,-126303.3449015385,-121499.6487710419,-127174.10119849355,6407.1883479913895,1059005.9599782373,1078629.905893123,1109529.331239478,1082586.2144655683,26811.0752311799,532068.1263782654,532068.1263782654,532068.1263782654,532068.1263782654,0,814316.7830486875,829137.032833074,852751.1066026117,832222.5851085656,20404.32264014285,408878.5982197554,408878.5982197554,408878.5982197554,408878.5982197554,0,244689.17692955126,249492.8730600479,256778.22463686625,250363.6293570029,6407.188347991358,123189.5281585094,123189.5281585094,123189.5281585094,123189.5281585094,0,0,0,0,0,0,-133588.69647835693,-126303.3449015385,-121499.6487710419,-127174.10119849355,6407.1883479913895,0,0,0,0,0,0,0,0,0,0,244689.17692955126,249492.8730600479,256778.22463686625,250363.6293570029,6407.188347991358,123189.5281585094,123189.5281585094,123189.5281585094,123189.5281585094,0
35-44,NHW,sat_fat,Food_price,USD,-2356400.567833084,-2267920.966930886,-2104423.4093839503,-2241598.8768801005,134564.43154926345,0,0,0,0,0,-2356400.567833084,-2267920.966930886,-2104423.4093839503,-2241598.8768801005,134564.43154926345,-404592006.0909511,-383223990.6923698,-370016121.48472095,-386087199.8821707,18365991.33069924,-1813652.8532168232,-1745751.696162792,-1621448.3357218876,-1725961.4493603806,102601.85722728955,-542747.7146162612,-522169.2707680961,-482975.07366206654,-515637.42751972255,31963.81277011321,4273709.344220703,4437206.901767639,4525686.502669831,4410884.811716852,134564.43154926092,2169285.934836751,2169285.934836751,2169285.934836751,2169285.934836751,0,3290539.091121128,3414842.451562023,3482743.6086160634,3395052.204759618,102601.85722728872,1669090.755399237,1669090.755399237,1669090.755399237,1669090.7553992372,0,983170.2530995818,1022364.4502056106,1042942.8940537769,1015832.6069572378,31963.8127701133,500195.17943751544,500195.17943751544,500195.17943751544,500195.1794375155,0,0,0,0,0,0,-542747.7146162612,-522169.2707680961,-482975.07366206654,-515637.42751972255,31963.81277011321,0,0,0,0,0,0,0,0,0,0,983170.2530995818,1022364.4502056106,1042942.8940537769,1015832.6069572378,31963.8127701133,500195.17943751544,500195.17943751544,500195.17943751544,500195.1794375155,0
35-44,OTH,added_sugar,CED,MJ,-1323145.4866541007,-1281856.000286357,-1165504.9086467137,-1255518.5949277957,86046.81030232568,0,0,0,0,0,-1323145.4866541007,-1281856.000286357,-1165504.9086467137,-1255518.5949277957,86046.81030232568,-53011838.664798036,-51342244.24974541,-46736057.178746045,-50311860.86169392,3421455.7955284473,-879601.3256772782,-852214.9050663944,-774642.7459283842,-834605.8740042448,57307.64424283818,-443544.1609768232,-429641.0952199629,-390862.16271832894,-420912.72092355107,28739.264032359468,2501457.6950130784,2617808.786652728,2659098.2730204645,2591471.381294162,86046.81030232608,1335952.7863663668,1335952.7863663668,1335952.7863663668,1335952.7863663668,0,1663347.9851581692,1740920.1442961781,1768306.5649070626,1723311.113234029,57307.64424283778,888705.239229785,888705.239229785,888705.239229785,888705.2392297849,0,838109.7098549124,876888.6423565454,890791.7081134057,868160.2680601338,28739.264032359013,447247.5471365832,447247.5471365832,447247.5471365832,447247.5471365832,0,0,0,0,0,0,-443544.1609768232,-429641.0952199629,-390862.16271832894,-420912.72092355107,28739.264032359468,0,0,0,0,0,0,0,0,0,0,838109.7098549124,876888.6423565454,890791.7081134057,868160.2680601338,28739.264032359013,447247.5471365832,447247.5471365832,447247.5471365832,447247.5471365832,0
35-44,OTH,added_sugar,FL,mrh-eq,-67332.88176127271,-65270.16862717908,-59210.251326972924,-63867.64084959574,4444.268790727161,0,0,0,0,0,-67332.88176127271,-65270.16862717908,-59210.251326972924,-63867.64084959574,4444.268790727161,-53011838.664798036,-51342244.24974541,-46736057.178746045,-50311860.86169392,3421455.7955284473,-44762.147280044315,-43394.07489990205,-39353.95506979288,-42456.51439114173,2959.9584878291794,-22570.734481228363,-21876.093727277002,-19856.296257180067,-21411.126458453993,1484.3151928650457,127560.51279951661,133620.4300997228,135683.1432338165,132217.90232213947,4444.2687907271975,68350.26147254382,68350.26147254382,68350.26147254382,68350.26147254382,0,84822.84207255869,88862.9619026679,90231.03428281021,87925.4013939076,2959.9584878292203,45468.88700276578,45468.88700276578,45468.88700276578,45468.88700276578,0,42737.67072695798,44757.468197055015,45452.108951006354,44292.50092823196,1484.3151928650993,22881.374469777933,22881.374469777933,22881.374469777933,22881.374469777933,0,0,0,0,0,0,-22570.734481228363,-21876.093727277002,-19856.296257180067,-21411.126458453993,1484.3151928650457,0,0,0,0,0,0,0,0,0,0,42737.67072695798,44757.468197055015,45452.108951006354,44292.50092823196,1484.3151928650993,22881.374469777933,22881.374469777933,22881.374469777933,22881.374469777933,0
35-44,OTH,added_sugar,Food_price,USD,-1943592.166783327,-1937158.488815052,-1708493.8562973777,-1859182.715288947,140963.6548181276,0,0,0,0,0,-1943592.166783327,-1937158.488815052,-1708493.8562973777,-1859182.715288947,140963.6548181276,-53011838.664798036,-51342244.24974541,-46736057.178746045,-50311860.86169392,3421455.7955284473,-1292246.6438722562,-1288011.1878769929,-1135761.4618277764,-1236076.3562791145,93841.31354178255,-651345.5229110692,-649147.3009380607,-572732.3944696,-623106.3590098319,47122.35125469886,3780754.9643253195,4009419.596842995,4015853.274811264,3931443.8233168875,140963.65481812658,2072261.1080279432,2072261.1080279432,2072261.1080279432,2072261.1080279432,0,2514415.339432156,2666665.065481373,2670900.521476637,2614730.233883495,93841.31354178289,1378653.8776043789,1378653.8776043789,1378653.8776043789,1378653.8776043789,0,1266339.6248931654,1342754.5313616241,1344952.7533346328,1316713.589433396,47122.35125469772,693607.230423564,693607.230423564,693607.230423564,693607.230423564,0,0,0,0,0,0,-651345.5229110692,-649147.3009380607,-572732.3944696,-623106.3590098319,47122.35125469886,0,0,0,0,0,0,0,0,0,0,1266339.6248931654,1342754.5313616241,1344952.7533346328,1316713.589433396,47122.35125469772,693607.230423564,693607.230423564,693607.230423564,693607.230423564,0
35-44,OTH,oil,CED,MJ,4053.6416676580875,9246.8832241716,28963.198709415177,14342.698637761096,13833.122869013867,0,0,0,0,0,4053.6416676580875,9246.8832241716,28963.198709415177,14342.698637761096,13833.122869013867,619466.2214794687,1154160.113733599,3094870.094463475,1647499.0921461412,1371109.1763335832,3463.274985456738,7786.840864048296,24162.325577170897,12015.584314760941,11493.30703219897,590.3666822014591,1460.0423601234907,4800.873132244285,2327.1143230002494,2339.8215003447685,1487351.6734985828,1507067.9889838279,1512261.2305403417,1501972.173570238,13833.12286901492,1516314.8722080002,1516314.8722080002,1516314.8722080002,1516314.8722080002,0,1240367.3430577242,1256742.827770847,1261066.3936494377,1252514.0843201338,11493.307032198802,1264529.6686348938,1264529.6686348938,1264529.6686348938,1264529.6686348938,0,246984.33044086085,250325.1612129815,251194.83689090353,249458.08925010482,2339.8215003446803,251785.2035731051,251785.2035731051,251785.2035731051,251785.20357310507,0,0,0,0,0,0,590.3666822014591,1460.0423601234907,4800.873132244285,2327.1143230002494,2339.8215003447685,0,0,0,0,0,0,0,0,0,0,246984.33044086085,250325.1612129815,251194.83689090353,249458.08925010482,2339.8215003446803,251785.2035731051,251785.2035731051,251785.2035731051,251785.20357310507,0
35-44,OTH,oil,FL,mrh-eq,102.47270147879411,405.26701121087035,1613.9714082408207,723.1301997364402,841.8068609403849,0,0,0,0,0,102.47270147879411,405.26701121087035,1613.9714082408207,723.1301997364402,841.8068609403849,619466.2214794687,1154160.113733599,3094870.094463475,1647499.0921461412,1371109.1763335832,90.08551967916283,342.1868947556195,1346.427221518569,606.0952988561432,699.617123754839,12.387181799620773,63.08011645525505,267.5441867222564,117.0349008802961,142.18998567049292,83554.937110195,84763.6415072249,85066.43581695692,84445.77831869933,841.8068609403266,85168.9085184357,85168.9085184357,85168.9085184357,85168.9085184357,0,69679.17526112344,70683.4155878864,70935.51696296282,70419.50718378586,699.6171237548253,71025.6024826419,71025.6024826419,71025.6024826419,71025.6024826419,0,13875.761849071521,14080.22591933854,14130.918853994168,14026.271134913492,142.18998567050124,14143.30603579378,14143.30603579378,14143.30603579378,14143.30603579378,0,0,0,0,0,0,12.387181799620773,63.08011645525505,267.5441867222564,117.0349008802961,142.18998567049292,0,0,0,0,0,0,0,0,0,0,13875.761849071521,14080.22591933854,14130.918853994168,14026.271134913492,142.18998567050124,14143.30603579378,14143.30603579378,14143.30603579378,14143.30603579378,0
