age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
75+,Female,NHW,FL,mrh-eq,-457004.91702148766,-446966.50796813006,-435317.44054980436,-446401.3646821763,11424.9493210984,0,0,0,0,0,-457004.91702148766,-446966.50796813006,-435317.44054980436,-446401.3646821763,11424.9493210984,-341869097.4591876,-330491605.617409,-318352873.72737086,-330224503.8460899,12379121.247681081,-335538.6757102502,-327698.74062472256,-318663.22154575906,-327279.23746913107,8889.245065038143,-121466.24131123709,-119267.7673434076,-116654.21900404445,-119122.12721304492,2535.782023334665,915028.0612442626,926677.1286625904,936715.5377159476,926111.9853766359,11424.949321099304,479710.62069445977,479710.62069445977,479710.62069445977,479710.6206944597,0,686007.3155790217,695042.8346579865,702882.7697435131,694623.3315023942,8889.245065038289,367344.0940332627,367344.0940332627,367344.0940332627,367344.0940332627,0,229020.74566524095,231634.29400460407,233832.76797243356,231488.6538742414,2535.7820233346583,112366.52666119646,112366.52666119646,112366.52666119646,112366.52666119645,0,0,0,0,0,0,-121466.24131123709,-119267.7673434076,-116654.21900404445,-119122.12721304492,2535.782023334665,0,0,0,0,0,0,0,0,0,0,229020.74566524095,231634.29400460407,233832.76797243356,231488.6538742414,2535.7820233346583,112366.52666119646,112366.52666119646,112366.52666119646,112366.52666119645,0
75+,Female,NHW,Food_price,USD,-7150812.67788654,-6996647.8356612455,-6951769.064675659,-7034993.825569916,109897.34370737645,0,0,0,0,0,-7150812.67788654,-6996647.8356612455,-6951769.064675659,-7034993.825569916,109897.34370737645,-341869097.4591876,-330491605.617409,-318352873.72737086,-330224503.8460899,12379121.247681081,-4888331.881904588,-4772882.014107131,-4733838.969895811,-4799691.425891741,84561.86700392321,-2262480.7959819497,-2223765.821554095,-2217930.094779862,-2235302.399678173,25487.563021914288,14179436.951973204,14224315.722958779,14378480.565184088,14262661.71286746,109897.34370738013,7227667.887297533,7227667.887297533,7227667.887297533,7227667.887297533,0,10029067.906254,10068110.950465329,10183560.818262788,10094920.362249935,84561.86700392836,5295228.936358193,5295228.936358193,5295228.936358193,5295228.936358193,0,4150369.045719206,4156204.7724934453,4194919.7469213,4167741.3506175205,25487.56302191644,1932438.9509393487,1932438.9509393487,1932438.9509393487,1932438.9509393487,0,0,0,0,0,0,-2262480.7959819497,-2223765.821554095,-2217930.094779862,-2235302.399678173,25487.563021914288,0,0,0,0,0,0,0,0,0,0,4150369.045719206,4156204.7724934453,4194919.7469213,4167741.3506175205,25487.56302191644,1932438.9509393487,1932438.9509393487,1932438.9509393487,1932438.9509393487,0
75+,Female,OTH,CED,MJ,-632687.506843825,-562583.2170584272,-462852.6680316089,-552188.038377227,89838.95135203154,0,0,0,0,0,-632687.506843825,-562583.2170584272,-462852.6680316089,-552188.038377227,89838.95135203154,-15122185.400347432,-12363749.471107842,-10884309.45636542,-12812519.967422636,2264067.7097993996,-473435.26653998555,-420793.4294537888,-344085.8567041159,-412349.3116771306,68470.27184323828,-159252.24030383938,-141789.7876046386,-118766.81132749296,-139838.72670009654,21375.008276568795,1466236.9152020507,1565967.4642288687,1636071.7540142664,1555572.2855476688,89838.9513520313,1003384.2471704405,1003384.2471704405,1003384.2471704405,1003384.2471704405,0,1121419.5976346878,1198127.170384361,1250769.007470557,1189683.0526077023,68470.27184323814,777333.7409305717,777333.7409305717,777333.7409305717,777333.7409305717,0,344817.3175673627,367840.2938445078,385302.74654370843,365889.23293996585,21375.008276568435,226050.5062398691,226050.5062398691,226050.5062398691,226050.50623986908,0,0,0,0,0,0,-159252.24030383938,-141789.7876046386,-118766.81132749296,-139838.72670009654,21375.008276568795,0,0,0,0,0,0,0,0,0,0,344817.3175673627,367840.2938445078,385302.74654370843,365889.23293996585,21375.008276568435,226050.5062398691,226050.5062398691,226050.5062398691,226050.50623986908,0
75+,Female,OTH,FL,mrh-eq,-20756.558321783694,-18090.595941988955,-15398.457157126648,-18081.411238456476,2820.064462244964,0,0,0,0,0,-20756.558321783694,-18090.595941988955,-15398.457157126648,-18081.411238456476,2820.064462244964,-15122185.400347432,-12363749.471107842,-10884309.45636542,-12812519.967422636,2264067.7097993996,-15119.18006651872,-13145.005572643491,-11116.072571690534,-13125.792061388149,2106.9643858687145,-5637.378255265025,-4945.590369345466,-4282.38458543611,-4955.6191770683445,713.2074477757177,51306.1859288932,53998.3247137555,56664.28709355037,53989.14001022306,2820.0644622450254,35907.728771766626,35907.728771766626,35907.728771766626,35907.728771766626,0,38791.5672367627,40820.50023771568,42794.67473159087,40801.28672646031,2106.9643858687095,27675.494665072154,27675.494665072154,27675.494665072154,27675.494665072154,0,12514.618692130554,13177.824476039914,13869.61236195947,13187.853283762788,713.2074477757177,8232.234106694446,8232.234106694446,8232.234106694446,8232.234106694446,0,0,0,0,0,0,-5637.378255265025,-4945.590369345466,-4282.38458543611,-4955.6191770683445,713.2074477757177,0,0,0,0,0,0,0,0,0,0,12514.618692130554,13177.824476039914,13869.61236195947,13187.853283762788,713.2074477757177,8232.234106694446,8232.234106694446,8232.234106694446,8232.234106694446,0
75+,Female,OTH,Food_price,USD,-320506.7525523096,-276845.4959336538,-265409.49183679116,-288152.6020816514,30607.2600684384,0,0,0,0,0,-320506.7525523096,-276845.4959336538,-265409.49183679116,-288152.6020816514,30607.2600684384,-15122185.400347432,-12363749.471107842,-10884309.45636542,-12812519.967422636,2264067.7097993996,-217643.62554618376,-186884.242916792,-178767.23269393668,-194828.9349892609,21587.073334796158,-102863.12700612623,-89961.25301686164,-86642.25914285412,-93323.66709239043,9020.246304813447,682680.7583733189,694116.7624701817,737778.0190888386,705423.8686181797,30607.26006843905,417271.26653652894,417271.26653652894,417271.26653652894,417271.26653652894,0,478094.685995608,486211.69621846324,516971.07884785515,494156.3882909322,21587.073334796234,299327.4533016714,299327.4533016714,299327.4533016714,299327.4533016714,0,204586.0723777111,207905.06625171853,220806.94024098344,211267.4803272475,9020.246304813605,117943.81323485698,117943.81323485698,117943.81323485698,117943.81323485698,0,0,0,0,0,0,-102863.12700612623,-89961.25301686164,-86642.25914285412,-93323.66709239043,9020.246304813447,0,0,0,0,0,0,0,0,0,0,204586.0723777111,207905.06625171853,220806.94024098344,211267.4803272475,9020.246304813605,117943.81323485698,117943.81323485698,117943.81323485698,117943.81323485698,0
75+,Male,HIS,CED,MJ,-553133.387289857,-502936.6155553563,-473709.8108338559,-510294.4987178126,42284.76322603146,0,0,0,0,0,-553133.387289857,-502936.6155553563,-473709.8108338559,-510294.4987178126,42284.76322603146,-13480325.375263639,-13179627.364554107,-12857217.589025624,-13172009.201459737,328017.82214925747,-402596.725463565,-363357.94713763765,-343783.51189398457,-370257.71664019005,31525.786628251917,-150536.66182629217,-139578.66841771902,-129926.29893987133,-140036.7820776227,10854.812127911615,1289503.2357397631,1318730.0404612627,1368926.8121957632,1326087.9236237193,42284.76322603099,815793.4249059064,815793.4249059064,815793.4249059064,815793.4249059064,0,959883.1794787945,979457.6147224472,1018696.3930483754,986357.384225,31525.786628252208,616099.6675848097,616099.6675848097,616099.6675848097,616099.6675848097,0,329620.0562609679,339272.4257388154,350230.4191473888,339730.53939871927,10854.812127911633,199693.75732109658,199693.75732109658,199693.75732109658,199693.75732109658,0,0,0,0,0,0,-150536.66182629217,-139578.66841771902,-129926.29893987133,-140036.7820776227,10854.812127911615,0,0,0,0,0,0,0,0,0,0,329620.0562609679,339272.4257388154,350230.4191473888,339730.53939871927,10854.812127911633,199693.75732109658,199693.75732109658,199693.75732109658,199693.75732109658,0
75+,Male,HIS,FL,mrh-eq,-17849.05215852016,-16795.554788755806,-15801.626611979105,-16816.456259979543,1077.7444126023856,0,0,0,0,0,-17849.05215852016,-16795.554788755806,-15801.626611979105,-16816.456259979543,1077.7444126023856,-13480325.375263639,-13179627.364554107,-12857217.589025624,-13172009.201459737,328017.82214925747,-12813.716948675352,-11961.044485580222,-11322.103426661359,-12036.03796072979,787.7415975995848,-5035.335209844805,-4834.510303175572,-4479.523185317734,-4780.418299249745,296.2596947909667,44049.45728812955,45043.38546490631,46096.88283467063,45064.28693613002,1077.7444126023952,28247.8306761505,28247.8306761505,28247.8306761505,28247.830676150497,0,32701.075880169126,33340.01693908801,34192.689402183125,33415.010414237564,787.7415975995856,21378.97245350779,21378.97245350779,21378.97245350779,21378.97245350779,0,11348.381407960407,11703.368525818238,11904.193432487491,11649.276521892423,296.2596947909721,6868.858222642681,6868.858222642681,6868.858222642681,6868.858222642681,0,0,0,0,0,0,-5035.335209844805,-4834.510303175572,-4479.523185317734,-4780.418299249745,296.2596947909667,0,0,0,0,0,0,0,0,0,0,11348.381407960407,11703.368525818238,11904.193432487491,11649.276521892423,296.2596947909721,6868.858222642681,6868.858222642681,6868.858222642681,6868.858222642681,0
75+,Male,HIS,Food_price,USD,-245133.39273128874,-240897.59705895142,-230784.34557207697,-238835.33186086823,7760.436335219184,0,0,0,0,0,-245133.39273128874,-240897.59705895142,-230784.34557207697,-238835.33186086823,7760.436335219184,-13480325.375263639,-13179627.364554107,-12857217.589025624,-13172009.201459737,328017.82214925747,-165238.59820909472,-163300.9141828667,-155897.3286808617,-161383.05401592742,5189.431231278835,-79894.79452219409,-77596.68287608505,-74887.01689121572,-77452.27784494108,2638.6376800933326,550558.4718106289,560671.723297503,564907.5189698398,558609.4580994197,7760.436335218783,319774.1262385506,319774.1262385506,319774.1262385506,319774.1262385506,0,387682.0029532668,395085.5884552721,397023.27248149994,393167.72828833264,5189.431231278928,231784.67427240586,231784.67427240586,231784.67427240586,231784.67427240583,0,162876.46885736048,165586.13484222977,167884.24648833895,165441.72981108588,2638.637680093388,87989.45196614484,87989.45196614484,87989.45196614484,87989.45196614484,0,0,0,0,0,0,-79894.79452219409,-77596.68287608505,-74887.01689121572,-77452.27784494108,2638.6376800933326,0,0,0,0,0,0,0,0,0,0,162876.46885736048,165586.13484222977,167884.24648833895,165441.72981108588,2638.637680093388,87989.45196614484,87989.45196614484,87989.45196614484,87989.45196614484,0
75+,Male,NHB,CED,MJ,-762213.483802413,-719879.1893525836,-662473.4242640177,-714590.9540407462,52694.16249080895,0,0,0,0,0,-762213.483802413,-719879.1893525836,-662473.4242640177,-714590.9540407462,52694.16249080895,-18887999.148772843,-17452485.821391977,-17009045.87573759,-17800581.744804777,1033850.2475665151,-557670.713016348,-526070.7677129875,-483413.16342116107,-522190.8873661573,39227.092741898945,-204542.77078606596,-193808.42163959623,-179060.26084285753,-192400.06667458956,13467.19149684331,1615835.2871998416,1673241.0522884072,1715575.3467382374,1667952.8169765703,52694.162490809154,953361.8629358234,953361.8629358234,953361.8629358234,953361.8629358234,0,1206201.5873546184,1248859.1916464434,1280459.1369498032,1244979.3112996134,39227.09274189786,722788.4239334561,722788.4239334561,722788.4239334561,722788.4239334561,0,409633.6998452239,424381.86064196343,435116.2097884328,422973.5056769564,13467.191496843603,230573.439002367,230573.439002367,230573.439002367,230573.439002367,0,0,0,0,0,0,-204542.77078606596,-193808.42163959623,-179060.26084285753,-192400.06667458956,13467.19149684331,0,0,0,0,0,0,0,0,0,0,409633.6998452239,424381.86064196343,435116.2097884328,422973.5056769564,13467.191496843603,230573.439002367,230573.439002367,230573.439002367,230573.439002367,0
75+,Male,NHB,FL,mrh-eq,-24321.93353122497,-22928.722269291884,-21508.74342185308,-22919.33013402672,1480.648714794954,0,0,0,0,0,-24321.93353122497,-22928.722269291884,-21508.74342185308,-22919.33013402672,1480.648714794954,-18887999.148772843,-17452485.821391977,-17009045.87573759,-17800581.744804777,1033850.2475665151,-17493.79840293629,-16461.825072787513,-15429.11157757002,-16461.565365745857,1086.6772997840158,-6828.135128288694,-6466.897196504373,-6079.631844283051,-6457.764768280865,394.0284784618917,54064.0116879808,55483.99053541963,56877.20179735271,55474.59840015445,1480.648714794965,32555.26826612774,32555.26826612774,32555.26826612774,32555.26826612774,0,40069.45281797484,41102.16631319239,42134.13964334116,41101.90660615071,1086.6772997840437,24640.34124040484,24640.34124040484,24640.34124040484,24640.34124040484,0,13994.558870005949,14381.824222227282,14743.062154011595,14372.691794003767,394.0284784618941,7914.92702572291,7914.92702572291,7914.92702572291,7914.92702572291,0,0,0,0,0,0,-6828.135128288694,-6466.897196504373,-6079.631844283051,-6457.764768280865,394.0284784618917,0,0,0,0,0,0,0,0,0,0,13994.558870005949,14381.824222227282,14743.062154011595,14372.691794003767,394.0284784618941,7914.92702572291,7914.92702572291,7914.92702572291,7914.92702572291,0
75+,Male,NHB,Food_price,USD,-442210.8786022228,-420406.37416763254,-393625.96583249554,-418660.4429744582,25615.670819231942,0,0,0,0,0,-442210.8786022228,-420406.37416763254,-393625.96583249554,-418660.4429744582,25615.670819231942,-18887999.148772843,-17452485.821391977,-17009045.87573759,-17800581.744804777,1033850.2475665151,-301855.27551227284,-287026.667616055,-268126.1352645824,-285597.9221931586,17795.247880275372,-140355.60308995,-133379.70655157737,-125499.83056791364,-133062.52078129977,7823.651374093761,780242.9629185656,807023.3712537024,828827.8756882934,805277.4400605285,25615.670819232128,386616.99708606966,386616.99708606966,386616.99708606966,386616.9970860697,0,533348.0197698851,552248.5521213582,567077.1600175761,550819.8066984616,17795.247880275587,265221.8845053032,265221.8845053032,265221.8845053032,265221.8845053032,0,246894.94314868117,254774.81913234442,261750.71567071727,254457.63336206708,7823.651374093629,121395.11258076732,121395.11258076732,121395.11258076732,121395.11258076732,0,0,0,0,0,0,-140355.60308995,-133379.70655157737,-125499.83056791364,-133062.52078129977,7823.651374093761,0,0,0,0,0,0,0,0,0,0,246894.94314868117,254774.81913234442,261750.71567071727,254457.63336206708,7823.651374093629,121395.11258076732,121395.11258076732,121395.11258076732,121395.11258076732,0
75+,Male,NHW,CED,MJ,-9952231.594124315,-9355192.351496102,-9276987.66685913,-9537239.564826362,388791.76700112614,0,0,0,0,0,-9952231.594124315,-9355192.351496102,-9276987.66685913,-9537239.564826362,388791.76700112614,-223109077.15439975,-214050047.93449232,-210855125.9345894,-216107629.41519567,6691084.426421072,-7446774.572849142,-6991106.02524108,-6954915.447264218,-7138291.277743255,288553.236016585,-2505457.021275161,-2364086.3262550263,-2322072.219594907,-2398948.287083102,101130.12749982612,19441671.92658196,19519876.611218948,20116915.853847116,19701923.824549183,388791.76700110297,10164684.259722829,10164684.259722829,10164684.259722829,10164684.259722829,0,14754377.08946096,14790567.667437831,15246236.21504589,14937752.919940002,288553.236016585,7799461.642196759,7799461.642196759,7799461.642196759,7799461.642196759,0,4687294.837121,4729308.943781111,4870679.638801245,4764170.904609189,101130.12749982259,2365222.6175260823,2365222.6175260823,2365222.6175260823,2365222.6175260823,0,0,0,0,0,0,-2505457.021275161,-2364086.3262550263,-2322072.219594907,-2398948.287083102,101130.12749982612,0,0,0,0,0,0,0,0,0,0,4687294.837121,4729308.943781111,4870679.638801245,4764170.904609189,101130.12749982259,2365222.6175260823,2365222.6175260823,2365222.6175260823,2365222.6175260823,0
75+,Male,NHW,FL,mrh-eq,-321011.42207858997,-304509.7424859614,-298131.64398007427,-308061.8762006075,12428.705758306976,0,0,0,0,0,-321011.42207858997,-304509.7424859614,-298131.64398007427,-308061.8762006075,12428.705758306976,-223109077.15439975,-214050047.93449232,-210855125.9345894,-216107629.41519567,6691084.426421072,-235280.96904839424,-222850.70151295653,-219127.55276725875,-225905.83091286526,8903.984035056817,-85730.4530301956,-81659.04097300518,-79004.09121281527,-82156.0452877422,3566.2597001243876,655929.2297964914,662307.3283023795,678809.0078950073,665859.462017025,12428.705758306933,357797.5858164183,357797.5858164183,357797.5858164183,357797.5858164183,0,491986.207996395,495709.3567420929,508139.6242775295,498764.4861420012,8903.984035056217,272858.65522913577,272858.65522913577,272858.65522913577,272858.65522913577,0,163943.02180009746,166597.97156028735,170669.38361747778,167094.97587502436,3566.2597001243807,84938.93058728223,84938.93058728223,84938.93058728223,84938.93058728223,0,0,0,0,0,0,-85730.4530301956,-81659.04097300518,-79004.09121281527,-82156.0452877422,3566.2597001243876,0,0,0,0,0,0,0,0,0,0,163943.02180009746,166597.97156028735,170669.38361747778,167094.97587502436,3566.2597001243807,84938.93058728223,84938.93058728223,84938.93058728223,84938.93058728223,0
75+,Male,NHW,Food_price,USD,-4398764.08492073,-4303711.04166097,-3993785.056499696,-4228317.026958684,222923.25084169811,0,0,0,0,0,-4398764.08492073,-4303711.04166097,-3993785.056499696,-4228317.026958684,222923.25084169811,-223109077.15439975,-214050047.93449232,-210855125.9345894,-216107629.41519567,6691084.426421072,-2999670.1798771075,-2936451.3879558025,-2738129.6048190165,-2889046.8296345808,143644.43747464527,-1399093.9050436332,-1367259.6537051664,-1255655.451680683,-1339270.197324108,79289.90878116757,9447231.18081445,9757157.165975716,9852210.209235482,9681763.151273435,222923.25084169596,5453446.124314753,5453446.124314753,5453446.124314753,5453446.124314753,0,6775972.390531945,6974294.173668746,7037512.96559004,6926889.615347516,143644.43747464992,4037842.7857129485,4037842.7857129485,4037842.7857129485,4037842.7857129485,0,2671258.790282492,2782862.992306974,2814697.2436454454,2754873.5359259173,79289.90878116855,1415603.33860181,1415603.33860181,1415603.33860181,1415603.33860181,0,0,0,0,0,0,-1399093.9050436332,-1367259.6537051664,-1255655.451680683,-1339270.197324108,79289.90878116757,0,0,0,0,0,0,0,0,0,0,2671258.790282492,2782862.992306974,2814697.2436454454,2754873.5359259173,79289.90878116855,1415603.33860181,1415603.33860181,1415603.33860181,1415603.33860181,0
75+,Male,OTH,CED,MJ,-562335.9343558663,-516469.42559585354,-494249.68998874,-524766.5389828357,36548.1757437269,0,0,0,0,0,-562335.9343558663,-516469.42559585354,-494249.68998874,-524766.5389828357,36548.1757437269,-12052545.965057373,-12035129.94394006,-11009141.827653825,-11681244.998266755,628890.0548653811,-414025.8635269494,-380770.4286014038,-363275.2015389717,-386300.32609723305,27136.795197757372,-148310.07082891773,-135698.99699445046,-130974.4884497678,-138466.21288560296,9433.468058297412,1387846.8147416052,1410066.5503487182,1455933.0591087316,1418363.6637357008,36548.17574372699,893597.1247528656,893597.1247528656,893597.1247528656,893597.1247528656,0,1036292.7217717483,1053787.9488341785,1087043.3837597258,1059317.846330009,27136.79519775739,673017.5202327761,673017.5202327761,673017.5202327761,673017.5202327761,0,351554.0929698559,356278.6015145392,368889.6753490062,359045.81740569137,9433.468058297554,220579.6045200884,220579.6045200884,220579.6045200884,220579.6045200884,0,0,0,0,0,0,-148310.07082891773,-135698.99699445046,-130974.4884497678,-138466.21288560296,9433.468058297412,0,0,0,0,0,0,0,0,0,0,351554.0929698559,356278.6015145392,368889.6753490062,359045.81740569137,9433.468058297554,220579.6045200884,220579.6045200884,220579.6045200884,220579.6045200884,0
75+,Male,OTH,FL,mrh-eq,-17979.55766729635,-16866.201980660713,-16230.056366954343,-17033.644111513087,932.1384905665017,0,0,0,0,0,-17979.55766729635,-16866.201980660713,-16230.056366954343,-17033.644111513087,932.1384905665017,-12052545.965057373,-12035129.94394006,-11009141.827653825,-11681244.998266755,628890.0548653811,-13028.503247167035,-12248.37416216684,-11727.19979784759,-12339.235467668927,689.4020016972227,-4951.054420129332,-4617.8278184938745,-4502.856569106746,-4694.4086438441655,245.0393037177239,50464.23051331574,51100.3761270221,52213.73181365765,51267.81825787445,932.1384905664481,34234.17414636131,34234.17414636131,34234.17414636131,34234.17414636131,0,37323.88192280744,37845.056287126754,38625.18537212694,37935.917592628815,689.4020016972494,25596.68212495989,25596.68212495989,25596.68212495989,25596.68212495989,0,13140.3485905082,13255.319839895328,13588.546441530789,13331.900665245621,245.03930371772577,8637.492021401455,8637.492021401455,8637.492021401455,8637.492021401455,0,0,0,0,0,0,-4951.054420129332,-4617.8278184938745,-4502.856569106746,-4694.4086438441655,245.0393037177239,0,0,0,0,0,0,0,0,0,0,13140.3485905082,13255.319839895328,13588.546441530789,13331.900665245621,245.03930371772577,8637.492021401455,8637.492021401455,8637.492021401455,8637.492021401455,0
