age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
75+,Female,NHW,Food_price,USD,-6790299.283648258,-6531343.475795367,-6367505.0351816425,-6564717.990616127,224392.53035397065,0,0,0,0,0,-6790299.283648258,-6531343.475795367,-6367505.0351816425,-6564717.990616127,224392.53035397065,-316108212.77763146,-314912759.5274162,-314430034.3459621,-315162839.55154294,909416.7179588791,-4631018.36798272,-4463543.247011559,-4371782.81053277,-4490109.802973795,138365.9873752256,-2159280.9156655413,-2067800.2287838147,-1995722.224648872,-2074608.1876423352,86285.1894406455,13803497.959161118,13967336.399774853,14226292.207627742,14000710.91459561,224392.53035397336,7435992.923979477,7435992.923979477,7435992.923979477,7435992.923979477,0,9809847.769959046,9901608.206437847,10069083.327408997,9928174.762400076,138365.98737522587,5438064.959426273,5438064.959426273,5438064.959426273,5438064.959426273,0,3993650.1892020684,4065728.193337013,4157208.880218735,4072536.152195532,86285.18944064375,1997927.9645531995,1997927.9645531995,1997927.9645531995,1997927.9645531995,0,0,0,0,0,0,-2159280.9156655413,-2067800.2287838147,-1995722.224648872,-2074608.1876423352,86285.1894406455,0,0,0,0,0,0,0,0,0,0,3993650.1892020684,4065728.193337013,4157208.880218735,4072536.152195532,86285.18944064375,1997927.9645531995,1997927.9645531995,1997927.9645531995,1997927.9645531995,0
75+,Female,OTH,CED,MJ,-568326.2625490153,-557812.32258734,-464304.4509896787,-528691.6448203274,60277.600758108616,0,0,0,0,0,-568326.2625490153,-557812.32258734,-464304.4509896787,-528691.6448203274,60277.600758108616,-15218011.048902748,-13983209.27935284,-12006579.893343637,-13722918.887612736,1705192.1799509632,-426420.4040874815,-417940.6189613462,-342656.6788923084,-394500.56459541555,48535.22018748376,-141905.85846153426,-139871.7036259927,-121647.77209737025,-134191.08022491168,11742.383471920239,1501244.6891601048,1594752.560757765,1605266.500719443,1565631.882990754,60277.6007581088,1036940.2381704273,1036940.2381704273,1036940.2381704273,1036940.2381704273,0,1145454.8218849385,1220738.7619539776,1229218.547080111,1197298.7075880459,48535.22018748381,802798.14299263,802798.14299263,802798.14299263,802798.14299263,0,355789.86727516545,374013.798803788,376047.95363932976,368333.17540270695,11742.383471920371,234142.09517779562,234142.09517779562,234142.09517779562,234142.09517779562,0,0,0,0,0,0,-141905.85846153426,-139871.7036259927,-121647.77209737025,-134191.08022491168,11742.383471920239,0,0,0,0,0,0,0,0,0,0,355789.86727516545,374013.798803788,376047.95363932976,368333.17540270695,11742.383471920371,234142.09517779562,234142.09517779562,234142.09517779562,234142.09517779562,0
75+,Female,OTH,FL,mrh-eq,-19090.786822228554,-18468.086328796406,-16145.028586734,-17871.46975032965,1634.2278869863933,0,0,0,0,0,-19090.786822228554,-18468.086328796406,-16145.028586734,-17871.46975032965,1634.2278869863933,-15218011.048902748,-13983209.27935284,-12006579.893343637,-13722918.887612736,1705192.1799509632,-13991.489116396917,-13489.649488397295,-11577.542805780047,-12994.818942917429,1340.8237272267397,-5099.297705831639,-4978.436840399109,-4567.485780953938,-4876.6508074122175,293.4533600322022,53110.48870958778,55433.546451650254,56056.2469450824,54836.929873183464,1634.2278869864351,36965.46012285377,36965.46012285377,36965.46012285377,36965.46012285377,0,40038.595910053205,41950.70259267047,42452.54222067008,41455.87204719059,1340.823727226751,28461.05310427319,28461.05310427319,28461.05310427319,28461.05310427319,0,13071.892799534602,13482.84385897976,13603.704724412319,13381.057825992882,293.453360032205,8504.407018580667,8504.407018580667,8504.407018580667,8504.407018580667,0,0,0,0,0,0,-5099.297705831639,-4978.436840399109,-4567.485780953938,-4876.6508074122175,293.4533600322022,0,0,0,0,0,0,0,0,0,0,13071.892799534602,13482.84385897976,13603.704724412319,13381.057825992882,293.453360032205,8504.407018580667,8504.407018580667,8504.407018580667,8504.407018580667,0
75+,Female,OTH,Food_price,USD,-307988.02813524636,-300328.1881182095,-296010.02605250094,-301500.70669762295,6385.466627078714,0,0,0,0,0,-307988.02813524636,-300328.1881182095,-296010.02605250094,-301500.70669762295,6385.466627078714,-15218011.048902748,-13983209.27935284,-12006579.893343637,-13722918.887612736,1705192.1799509632,-209764.45423863197,-202103.14896310004,-201378.00155495986,-204536.88856569363,4891.321689252876,-98224.9620362408,-98223.49677774645,-94631.94737867237,-96963.81813192902,2183.163289952283,727286.5984727645,731604.7605384726,739264.6005555107,732777.2791178866,6385.466627079208,431276.5724202633,431276.5724202633,431276.5724202633,431276.5724202634,0,510331.6544376067,511056.80184574716,518718.10712127865,513490.54144834046,4891.321689252723,308953.65288264677,308953.65288264677,308953.65288264677,308953.65288264677,0,216954.8669162895,220546.41631536285,220547.88157385768,219286.7376695458,2183.163289951985,122322.91953761684,122322.91953761684,122322.91953761684,122322.91953761684,0,0,0,0,0,0,-98224.9620362408,-98223.49677774645,-94631.94737867237,-96963.81813192902,2183.163289952283,0,0,0,0,0,0,0,0,0,0,216954.8669162895,220546.41631536285,220547.88157385768,219286.7376695458,2183.163289951985,122322.91953761684,122322.91953761684,122322.91953761684,122322.91953761684,0
75+,Male,HIS,CED,MJ,-556467.5440083296,-533858.3064334725,-466765.6688598529,-518250.095907591,49108.44284745752,0,0,0,0,0,-556467.5440083296,-533858.3064334725,-466765.6688598529,-518250.095907591,49108.44284745752,-15131233.091152875,-14862919.547882477,-12226131.21640602,-14031875.762547016,1689916.9645918163,-403007.94171176816,-385804.2073537296,-340106.52711091196,-375806.3316046843,34219.524900805576,-153459.6022965614,-148054.0990797439,-126659.14174894086,-142443.76430290687,14918.853142622276,1309979.7723785369,1377072.4099521567,1399681.6475270125,1361464.1994262745,49108.44284745702,843214.1035186843,843214.1035186843,843214.1035186843,843214.1035186843,0,976340.616922955,1022038.2971657717,1039242.0315238108,1012040.4214167269,34219.524900805285,636234.0898120428,636234.0898120428,636234.0898120428,636234.0898120428,0,333639.1554555822,355034.11278638535,360439.61600320286,349423.77800954826,14918.853142622344,206980.01370664098,206980.01370664098,206980.01370664098,206980.01370664095,0,0,0,0,0,0,-153459.6022965614,-148054.0990797439,-126659.14174894086,-142443.76430290687,14918.853142622276,0,0,0,0,0,0,0,0,0,0,333639.1554555822,355034.11278638535,360439.61600320286,349423.77800954826,14918.853142622344,206980.01370664098,206980.01370664098,206980.01370664098,206980.01370664095,0
75+,Male,HIS,FL,mrh-eq,-18576.274679844228,-18180.776281261195,-15296.045530470692,-17307.361420837522,1884.8667758598087,0,0,0,0,0,-18576.274679844228,-18180.776281261195,-15296.045530470692,-17307.361420837522,1884.8667758598087,-15131233.091152875,-14862919.547882477,-12226131.21640602,-14031875.762547016,1689916.9645918163,-13273.02062551644,-12970.614154408646,-11008.577134934643,-12388.287646209976,1294.1193265379484,-5303.254054327781,-5210.16212685256,-4287.468395536056,-4919.073774627549,591.0771320754677,44406.5481473945,47291.278898184944,47686.77729676802,46417.86403776131,1884.8667758597892,29110.502616923717,29110.502616923717,29110.502616923717,29110.50261692372,0,33013.82417848792,34975.861197961945,35278.26766906977,34393.53468976328,1294.1193265379723,22005.24704355329,22005.24704355329,22005.24704355329,22005.24704355329,0,11392.723968906534,12315.417700223024,12408.509627698255,12024.32934799802,591.0771320754634,7105.255573370467,7105.255573370467,7105.255573370467,7105.255573370468,0,0,0,0,0,0,-5303.254054327781,-5210.16212685256,-4287.468395536056,-4919.073774627549,591.0771320754677,0,0,0,0,0,0,0,0,0,0,11392.723968906534,12315.417700223024,12408.509627698255,12024.32934799802,591.0771320754634,7105.255573370467,7105.255573370467,7105.255573370467,7105.255573370468,0
75+,Male,HIS,Food_price,USD,-274046.779400251,-270806.2288675434,-212181.92609728724,-251373.33334559653,36652.570405268816,0,0,0,0,0,-274046.779400251,-270806.2288675434,-212181.92609728724,-251373.33334559653,36652.570405268816,-15131233.091152875,-14862919.547882477,-12226131.21640602,-14031875.762547016,1689916.9645918163,-184408.20311223657,-182815.90843253274,-143484.76347467612,-169574.2065805493,24401.240745484894,-89638.57628801384,-87990.32043501038,-68697.16262261117,-81799.12676504695,12256.759810036496,541629.3311711183,600253.6339413739,603494.1844740809,580820.7384194271,36652.57040526826,329447.40507383033,329447.40507383033,329447.40507383033,329447.40507383033,0,381851.5384018261,421182.683359682,422774.9780393864,407940.981507699,24401.24074548467,238366.7749271497,238366.7749271497,238366.7749271497,238366.77492714967,0,159777.79276929225,179070.9505816916,180719.2064346949,172879.75691172807,12256.759810036529,91080.630146681,91080.630146681,91080.630146681,91080.630146681,0,0,0,0,0,0,-89638.57628801384,-87990.32043501038,-68697.16262261117,-81799.12676504695,12256.759810036496,0,0,0,0,0,0,0,0,0,0,159777.79276929225,179070.9505816916,180719.2064346949,172879.75691172807,12256.759810036529,91080.630146681,91080.630146681,91080.630146681,91080.630146681,0
75+,Male,NHB,CED,MJ,-702672.2484561622,-698634.8230665689,-653800.8611293216,-684320.2488393219,28553.290302101985,0,0,0,0,0,-702672.2484561622,-698634.8230665689,-653800.8611293216,-684320.2488393219,28553.290302101985,-18351574.035922464,-17789982.92970144,-15813484.889234927,-17293524.35628197,1403321.846615023,-514293.2429375158,-512667.18676148047,-479534.8630633238,-501612.35605196416,20647.594499058298,-189919.47979067924,-184255.99822505165,-174180.41616199558,-182707.89278735744,8391.510695725696,1638876.325627756,1683710.2875650062,1687747.7129545964,1669395.713337757,28553.290302102672,985075.4644984356,985075.4644984356,985075.4644984356,985075.4644984356,0,1225686.448736207,1258818.7724343645,1260444.8286103997,1247763.941724848,20647.594499058712,746151.585672883,746151.585672883,746151.585672883,746151.585672883,0,413104.29498754744,423179.8770506036,428843.3586162312,421631.7716129094,8391.510695725772,238923.8788255517,238923.8788255517,238923.8788255517,238923.8788255517,0,0,0,0,0,0,-189919.47979067924,-184255.99822505165,-174180.41616199558,-182707.89278735744,8391.510695725696,0,0,0,0,0,0,0,0,0,0,413104.29498754744,423179.8770506036,428843.3586162312,421631.7716129094,8391.510695725772,238923.8788255517,238923.8788255517,238923.8788255517,238923.8788255517,0
75+,Male,NHB,FL,mrh-eq,-22740.029748949742,-22207.49913158539,-20572.087823211434,-21820.52345052939,1189.2199076713293,0,0,0,0,0,-22740.029748949742,-22207.49913158539,-20572.087823211434,-21820.52345052939,1189.2199076713293,-18351574.035922464,-17789982.92970144,-15813484.889234927,-17293524.35628197,1403321.846615023,-16309.26323800439,-16113.623957105108,-14840.80358971655,-15735.66568114396,839.3287731187127,-6430.766510945354,-6093.8751744802885,-5731.284233494898,-6084.857769385439,368.2313846461795,54120.76535265233,55756.176661026155,56288.707278390655,55369.20097997025,1189.2199076713196,33548.67752944086,33548.67752944086,33548.67752944086,33548.67752944086,0,40202.0166647643,41474.83703215289,41670.47631305208,41096.8787561917,839.3287731186981,25361.21307504776,25361.21307504776,25361.21307504776,25361.213075047755,0,13918.748687887986,14281.339628873393,14618.230965338444,14272.32222377853,368.2313846461792,8187.464454393083,8187.464454393083,8187.464454393083,8187.464454393082,0,0,0,0,0,0,-6430.766510945354,-6093.8751744802885,-5731.284233494898,-6084.857769385439,368.2313846461795,0,0,0,0,0,0,0,0,0,0,13918.748687887986,14281.339628873393,14618.230965338444,14272.32222377853,368.2313846461792,8187.464454393083,8187.464454393083,8187.464454393083,8187.464454393082,0
75+,Male,NHB,Food_price,USD,-424009.7824155317,-371921.5542198945,-369263.3318902884,-389265.41592727386,32493.8335157868,0,0,0,0,0,-424009.7824155317,-371921.5542198945,-369263.3318902884,-389265.41592727386,32493.8335157868,-18351574.035922464,-17789982.92970144,-15813484.889234927,-17293524.35628197,1403321.846615023,-288856.2221020778,-254304.93923140544,-252418.78961413755,-265766.3894957579,21594.06913335532,-135153.56031345404,-117616.61498848854,-116844.54227615106,-123499.02643151591,10900.038451517165,772124.2133733677,774782.4357029721,826870.6638986102,792126.2974103523,32493.833515786813,402860.88148307806,402860.88148307806,402860.88148307806,402860.88148307806,0,528784.0487167195,530670.1983339863,565221.4812046597,542131.6485983395,21594.069133355577,276365.2591025819,276365.2591025819,276365.2591025819,276365.2591025819,0,243340.16465664707,244112.2373689848,261649.18269395054,249994.64881201216,10900.038451517388,126495.62238049626,126495.62238049626,126495.62238049626,126495.62238049628,0,0,0,0,0,0,-135153.56031345404,-117616.61498848854,-116844.54227615106,-123499.02643151591,10900.038451517165,0,0,0,0,0,0,0,0,0,0,243340.16465664707,244112.2373689848,261649.18269395054,249994.64881201216,10900.038451517388,126495.62238049626,126495.62238049626,126495.62238049626,126495.62238049628,0
75+,Male,NHW,CED,MJ,-9223507.694094649,-9166111.63052168,-9025683.71617745,-9136977.647794923,107131.34600269112,0,0,0,0,0,-9223507.694094649,-9166111.63052168,-9025683.71617745,-9136977.647794923,107131.34600269112,-204869042.9238803,-203119843.31546247,-201420672.7903469,-203137397.37977907,1814995.31686736,-6867396.881154604,-6864547.583768496,-6740665.0897793425,-6822079.795486726,76168.56671520013,-2356110.8129400443,-2301564.0467531676,-2285018.626398109,-2314897.8523081914,39158.27113449713,19533136.84182343,19673564.756167665,19730960.819740616,19644430.773440897,107131.34600268693,10507453.125645952,10507453.125645952,10507453.125645952,10507453.125645952,0,14797290.023244265,14921172.517233435,14924021.814619532,14878704.728951655,76168.56671520566,8056624.93346494,8056624.93346494,8056624.93346494,8056624.93346494,0,4735846.818579145,4752392.238934196,4806939.005121079,4765726.044489224,39158.2711344984,2450828.192181031,2450828.192181031,2450828.192181031,2450828.192181031,0,0,0,0,0,0,-2356110.8129400443,-2301564.0467531676,-2285018.626398109,-2314897.8523081914,39158.27113449713,0,0,0,0,0,0,0,0,0,0,4735846.818579145,4752392.238934196,4806939.005121079,4765726.044489224,39158.2711344984,2450828.192181031,2450828.192181031,2450828.192181031,2450828.192181031,0
75+,Male,NHW,FL,mrh-eq,-302067.5992783081,-293980.1130547771,-292774.3243367886,-296394.7437584763,5319.458851442474,0,0,0,0,0,-302067.5992783081,-293980.1130547771,-292774.3243367886,-296394.7437584763,5319.458851442474,-204869042.9238803,-203119843.31546247,-201420672.7903469,-203137397.37977907,1814995.31686736,-219893.09917241283,-215700.14441738583,-214017.6040371916,-216580.99156644996,3185.0659947761783,-82199.5922986431,-78781.8124923452,-78305.06083013982,-79813.75219202678,2236.1045764884825,661630.4109147467,662836.1996327348,670923.685856266,665250.8303364342,5319.458851442487,368856.0865779576,368856.0865779576,368856.0865779576,368856.08657795767,0,495015.1697904803,496697.7101706744,500890.6649257025,497578.5573197389,3185.0659947767713,280997.5657532899,280997.5657532899,280997.5657532899,280997.5657532899,0,166163.58165480712,166640.33331701264,170058.11312331035,167672.27301669412,2236.104576488432,87858.52082466724,87858.52082466724,87858.52082466724,87858.52082466724,0,0,0,0,0,0,-82199.5922986431,-78781.8124923452,-78305.06083013982,-79813.75219202678,2236.1045764884825,0,0,0,0,0,0,0,0,0,0,166163.58165480712,166640.33331701264,170058.11312331035,167672.27301669412,2236.104576488432,87858.52082466724,87858.52082466724,87858.52082466724,87858.52082466724,0
75+,Male,NHW,Food_price,USD,-4307490.8478410365,-4027786.7064986015,-3944673.260653868,-4096765.8979013036,200082.55596987283,0,0,0,0,0,-4307490.8478410365,-4027786.7064986015,-3944673.260653868,-4096765.8979013036,200082.55596987283,-204869042.9238803,-203119843.31546247,-201420672.7903469,-203137397.37977907,1814995.31686736,-2919915.009631872,-2742717.9496944435,-2695565.600885466,-2788347.672897409,124515.53337781141,-1387575.8382091608,-1285068.756804155,-1249107.6597684077,-1308418.225003895,75631.33926500894,9546290.598114857,9629404.043959586,9909108.18530202,9698383.23536229,200082.55596986998,5601617.337460997,5601617.337460997,5601617.337460997,5601617.3374609975,0,6835324.160823878,6882476.509632858,7059673.569570294,6928106.232835825,124515.5333778161,4139758.5599384233,4139758.5599384233,4139758.5599384233,4139758.5599384233,0,2710966.4372909763,2746927.534326729,2849434.6157317334,2770277.0025264663,75631.33926501029,1461858.7775225705,1461858.7775225705,1461858.7775225705,1461858.7775225705,0,0,0,0,0,0,-1387575.8382091608,-1285068.756804155,-1249107.6597684077,-1308418.225003895,75631.33926500894,0,0,0,0,0,0,0,0,0,0,2710966.4372909763,2746927.534326729,2849434.6157317334,2770277.0025264663,75631.33926501029,1461858.7775225705,1461858.7775225705,1461858.7775225705,1461858.7775225705,0
75+,Male,OTH,CED,MJ,-506884.0705617903,-492129.74051550834,-466457.26087654807,-488298.8108338669,21534.37162029848,0,0,0,0,0,-506884.0705617903,-492129.74051550834,-466457.26087654807,-488298.8108338669,21534.37162029848,-11133692.162624111,-10953841.858388085,-10907195.212858552,-11000579.98425001,125893.23308235453,-365938.8000357123,-360804.0425902616,-343508.2172019505,-356537.0012068018,12370.416831505372,-140945.27052607865,-131325.69792524714,-122949.04367459849,-131761.8096270657,9479.225419882378,1389788.9559202471,1415461.4355592076,1430215.7656054893,1411630.5058775658,21534.37162029853,923331.695043698,923331.695043698,923331.695043698,923331.695043698,0,1038263.4157638112,1055559.2411521222,1060693.998597574,1051292.1997686627,12370.41683150574,694755.1985618608,694755.1985618608,694755.1985618608,694755.1985618608,0,351525.5401564354,359902.1944070835,369521.76700791565,360338.3061089025,9479.225419882472,228576.4964818367,228576.4964818367,228576.4964818367,228576.4964818367,0,0,0,0,0,0,-140945.27052607865,-131325.69792524714,-122949.04367459849,-131761.8096270657,9479.225419882378,0,0,0,0,0,0,0,0,0,0,351525.5401564354,359902.1944070835,369521.76700791565,360338.3061089025,9479.225419882472,228576.4964818367,228576.4964818367,228576.4964818367,228576.4964818367,0
75+,Male,OTH,FL,mrh-eq,-18722.17266156438,-16427.798563638975,-15404.569481533297,-16873.81435866344,1788.319602868493,0,0,0,0,0,-18722.17266156438,-16427.798563638975,-15404.569481533297,-16873.81435866344,1788.319602868493,-11133692.162624111,-10953841.858388085,-10907195.212858552,-11000579.98425001,125893.23308235453,-13178.481215064594,-11821.9011975058,-11165.722298168908,-12067.655975829277,1080.5147835685684,-5543.691446499784,-4605.897366133175,-4238.847183364385,-4806.1583828341645,708.3204387348779,50708.30914602551,51731.53822813113,54025.9123260566,52177.55402315563,1788.319602868502,35303.73966449222,35303.73966449222,35303.73966449222,35303.73966449222,0,37529.0657095305,38185.24460886735,39541.82462642625,38430.999387190874,1080.5147835686082,26363.34341136159,26363.34341136159,26363.34341136159,26363.34341136159,0,13179.243436495,13546.29361926379,14484.087699630396,13746.554635964778,708.3204387348749,8940.396253130617,8940.396253130617,8940.396253130617,8940.396253130617,0,0,0,0,0,0,-5543.691446499784,-4605.897366133175,-4238.847183364385,-4806.1583828341645,708.3204387348779,0,0,0,0,0,0,0,0,0,0,13179.243436495,13546.29361926379,14484.087699630396,13746.554635964778,708.3204387348749,8940.396253130617,8940.396253130617,8940.396253130617,8940.396253130617,0
75+,Male,OTH,Food_price,USD,-216322.43020087332,-159957.52044552297,-136660.59203528444,-171560.32091749203,43114.56615118174,0,0,0,0,0,-216322.43020087332,-159957.52044552297,-136660.59203528444,-171560.32091749203,43114.56615118174,-11133692.162624111,-10953841.858388085,-10907195.212858552,-11000579.98425001,125893.23308235453,-149825.43405431363,-112371.18502743165,-96483.87719564201,-119938.53281518335,28829.261477599306,-66496.9961465599,-47586.33541809126,-40176.71483964242,-51621.78810230873,14286.817784128025,409617.9108830683,432914.8392933072,489279.74904865766,444517.63976527617,43114.56615118194,272957.3188477841,272957.3188477841,272957.3188477841,272957.3188477841,0,286464.55493971327,302351.8627715021,339806.11179838446,309919.2105592542,28829.261477599186,189980.67774407042,189980.67774407042,189980.67774407042,189980.67774407042,0,123153.35594335585,130562.9765218047,149473.63725027337,134598.42920602218,14286.81778412805,82976.64110371347,82976.64110371347,82976.64110371347,82976.64110371347,0,0,0,0,0,0,-66496.9961465599,-47586.33541809126,-40176.71483964242,-51621.78810230873,14286.817784128025,0,0,0,0,0,0,0,0,0,0,123153.35594335585,130562.9765218047,149473.63725027337,134598.42920602218,14286.81778412805,82976.64110371347,82976.64110371347,82976.64110371347,82976.64110371347,0
