age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
75+,Male,HIS,added_sugar,FL,mrh-eq,-8591.141309855473,-8285.63382066717,-6055.801981820341,-7610.432294471197,1456.8861140654574,0,0,0,0,0,-8591.141309855473,-8285.63382066717,-6055.801981820341,-7610.432294471197,1456.8861140654574,-7816374.45727585,-7538418.26392833,-5509677.261939631,-6924107.804755987,1325501.1177708902,-5690.799469527037,-5488.43033198125,-4011.3825931567344,-5041.174682409766,965.0460196218629,-2900.341840328444,-2797.203488685906,-2044.419388663614,-2569.257612061431,491.84009444359026,12827.419930617782,15057.2517694646,15362.759258652924,14382.050243268635,1456.8861140654587,6771.61794879743,6771.61794879743,6771.61794879743,6771.61794879743,0,8496.923971302733,9973.97171012725,10176.340847673038,9526.716060555766,965.0460196218639,4485.541378145999,4485.541378145999,4485.541378145999,4485.541378145999,0,4330.495959315048,5083.28005933734,5186.418410979874,4855.334182712863,491.8400944435894,2286.076570651431,2286.076570651431,2286.076570651431,2286.076570651431,0,0,0,0,0,0,-2900.341840328444,-2797.203488685906,-2044.419388663614,-2569.257612061431,491.84009444359026,0,0,0,0,0,0,0,0,0,0,4330.495959315048,5083.28005933734,5186.418410979874,4855.334182712863,491.8400944435894,2286.076570651431,2286.076570651431,2286.076570651431,2286.076570651431,0
75+,Male,HIS,added_sugar,Food_price,USD,-242795.2891491881,-237165.5094917274,-181955.9691968828,-219769.10225054008,35387.866967342845,0,0,0,0,0,-242795.2891491881,-237165.5094917274,-181955.9691968828,-219769.10225054008,35387.866967342845,-7816374.45727585,-7538418.26392833,-5509677.261939631,-6924107.804755987,1325501.1177708902,-160828.3757489612,-157099.1917054539,-120528.21570924876,-145575.75593257745,23441.036214178373,-81966.9134002263,-80066.3177862732,-61427.753487634116,-74193.34631796234,11946.830753164155,375325.221527129,430534.761821973,436164.5414794331,413138.3545807856,35387.8669673423,193369.2523302454,193369.2523302454,193369.2523302454,193369.25233024536,0,248616.62665430355,285187.602650508,288916.78669401584,273664.16687763203,23441.036214178144,128088.4109450545,128088.4109450545,128088.4109450545,128088.4109450545,0,126708.59487282543,145347.15917146462,147247.75478541764,139474.18770315367,11946.83075316419,65280.8413851913,65280.8413851913,65280.8413851913,65280.8413851913,0,0,0,0,0,0,-81966.9134002263,-80066.3177862732,-61427.753487634116,-74193.34631796234,11946.830753164155,0,0,0,0,0,0,0,0,0,0,126708.59487282543,145347.15917146462,147247.75478541764,139474.18770315367,11946.83075316419,65280.8413851913,65280.8413851913,65280.8413851913,65280.8413851913,0
75+,Male,HIS,oil,CED,MJ,-9167.301793048682,-4439.79750186611,-2900.8679950067553,-5558.595671804081,3437.498752333504,0,0,0,0,0,-9167.301793048682,-4439.79750186611,-2900.8679950067553,-5558.595671804081,3437.498752333504,-992152.3079578214,-480507.289689316,-313953.10651922843,-601591.7932326206,372031.2036979002,-7691.234470241101,-3724.9263041755803,-2433.7865623375824,-4663.581891623834,2884.0120563507485,-1476.0673228075916,-714.8711976905361,-467.0814326691737,-895.013780180253,553.4866959827606,166006.45955586186,167545.389062721,172272.89335390407,168664.18723265923,3437.498752333706,163105.5915608556,163105.5915608556,163105.5915608556,163105.5915608556,0,139277.03405454435,140568.1737963827,144534.48196244764,141506.82938383063,2884.0120563505543,136843.2474922067,136843.2474922067,136843.2474922067,136843.2474922067,0,26729.42550131761,26977.215266338968,27738.411391455986,27157.357848828673,553.486695982735,26262.34406864846,26262.34406864846,26262.34406864846,26262.344068648457,0,0,0,0,0,0,-1476.0673228075916,-714.8711976905361,-467.0814326691737,-895.013780180253,553.4866959827606,0,0,0,0,0,0,0,0,0,0,26729.42550131761,26977.215266338968,27738.411391455986,27157.357848828673,553.486695982735,26262.34406864846,26262.34406864846,26262.34406864846,26262.344068648457,0
75+,Male,HIS,oil,FL,mrh-eq,-433.57055857756836,-209.98168559423158,-137.19750754890265,-262.8956136426554,162.5776360159826,0,0,0,0,0,-433.57055857756836,-209.98168559423158,-137.19750754890265,-262.8956136426554,162.5776360159826,-992152.3079578214,-480507.289689316,-313953.10651922843,-601591.7932326206,372031.2036979002,-363.7594682376536,-176.1716167767381,-115.10673730534572,-220.56564203621988,136.40030037678025,-69.81109033991463,-33.8100688174927,-22.09077024355675,-42.32997160643515,26.177335639202497,7851.3301974738815,7924.114375519201,8147.703248502544,7977.02830356763,162.5776360159824,7714.13268992497,7714.13268992497,7714.13268992497,7714.13268992497,0,6587.15321206564,6648.21809153703,6835.805942997948,6692.612116796514,136.40030037678073,6472.04647476029,6472.04647476029,6472.04647476029,6472.04647476029,0,1264.176985408232,1275.896283982167,1311.8973055045897,1284.41618677111,26.177335639202667,1242.0862151646752,1242.0862151646752,1242.0862151646752,1242.0862151646752,0,0,0,0,0,0,-69.81109033991463,-33.8100688174927,-22.09077024355675,-42.32997160643515,26.177335639202497,0,0,0,0,0,0,0,0,0,0,1264.176985408232,1275.896283982167,1311.8973055045897,1284.41618677111,26.177335639202667,1242.0862151646752,1242.0862151646752,1242.0862151646752,1242.0862151646752,0
75+,Male,HIS,oil,Food_price,USD,-3526.4463639132396,-1365.22595392841,446.47152881926445,-1487.8655775203945,2093.7050271924018,0,0,0,0,0,-3526.4463639132396,-1365.22595392841,446.47152881926445,-1487.8655775203945,2093.7050271924018,-992152.3079578214,-480507.289689316,-313953.10651922843,-601591.7932326206,372031.2036979002,-2958.637824288966,-1145.40495704899,374.58319688349303,-1248.2978389112684,1756.5884312731876,-567.8085396242736,-219.820996879423,71.8883319357714,-239.567738609127,337.1165959192141,89096.91827605928,90908.6157588069,93069.83616879172,91031.2553823989,2093.705027192369,89543.3898048785,89543.3898048785,89543.3898048785,89543.3898048785,0,74751.03411089805,76271.0222648305,78084.2551320705,76373.91514669279,1756.5884312731803,75125.6173077816,75125.6173077816,75125.6173077816,75125.6173077816,0,14345.884165161126,14637.5934939764,14985.581036721225,14657.340235706068,337.1165959192418,14417.7724970969,14417.7724970969,14417.7724970969,14417.7724970969,0,0,0,0,0,0,-567.8085396242736,-219.820996879423,71.8883319357714,-239.567738609127,337.1165959192141,0,0,0,0,0,0,0,0,0,0,14345.884165161126,14637.5934939764,14985.581036721225,14657.340235706068,337.1165959192418,14417.7724970969,14417.7724970969,14417.7724970969,14417.7724970969,0
75+,Male,HIS,sat_fat,CED,MJ,-363914.2108700235,-328068.3838006301,-323547.03662897064,-339059.42937878234,23280.67394362246,0,0,0,0,0,-363914.2108700235,-328068.3838006301,-323547.03662897064,-339059.42937878234,23280.67394362246,-6983111.984364096,-6295270.13284838,-6208510.471706249,-6506176.164558411,446730.43361267605,-274903.81938222237,-247825.5836993347,-244410.12046894612,-256128.31087565018,17586.414582693265,-89010.39148780101,-80242.8001012964,-79136.91616002467,-82931.1185031325,5694.259360928826,849161.0334255085,853682.380597168,889528.2076665605,864673.42617532,23280.673943621907,525613.996796538,525613.996796538,525613.996796538,525613.996796538,0,641463.3020269781,644878.765257366,671957.0009402545,653181.492433682,17586.414582693564,397053.18155803205,397053.18155803205,397053.18155803205,397053.18155803205,0,207697.73139853068,208803.6153398026,217571.2067263071,211491.93374163858,5694.259360928828,128560.8152385057,128560.8152385057,128560.8152385057,128560.8152385057,0,0,0,0,0,0,-89010.39148780101,-80242.8001012964,-79136.91616002467,-82931.1185031325,5694.259360928826,0,0,0,0,0,0,0,0,0,0,207697.73139853068,208803.6153398026,217571.2067263071,211491.93374163858,5694.259360928828,128560.8152385057,128560.8152385057,128560.8152385057,128560.8152385057,0
75+,Male,HIS,sat_fat,FL,mrh-eq,-10125.596174671755,-9128.21723587175,-9002.414686099717,-9434.03351272367,647.7644895035855,0,0,0,0,0,-10125.596174671755,-9128.21723587175,-9002.414686099717,-9434.03351272367,647.7644895035855,-6983111.984364096,-6295270.13284838,-6208510.471706249,-6506176.164558411,446730.43361267605,-7648.95950417686,-6895.531164590971,-6800.4988729481865,-7126.547321763991,489.3266789416837,-2476.6366704949005,-2232.686071280782,-2201.9158131515305,-2307.4861909596825,158.43781056190454,23627.166664301112,23752.96921407307,24750.34815287313,24058.785490925035,647.764489503593,14624.75197820132,14624.75197820132,14624.75197820132,14624.75197820132,0,17848.158063595176,17943.19035523797,18696.61869482389,18174.206512410994,489.3266789417057,11047.659190647,11047.659190647,11047.659190647,11047.659190647,0,5779.0086007059,5809.7788588351405,6053.729458049264,5884.578978514047,158.43781056190366,3577.0927875543603,3577.0927875543603,3577.0927875543603,3577.0927875543603,0,0,0,0,0,0,-2476.6366704949005,-2232.686071280782,-2201.9158131515305,-2307.4861909596825,158.43781056190454,0,0,0,0,0,0,0,0,0,0,5779.0086007059,5809.7788588351405,6053.729458049264,5884.578978514047,158.43781056190366,3577.0927875543603,3577.0927875543603,3577.0927875543603,3577.0927875543603,0
75+,Male,HIS,sat_fat,Food_price,USD,-31584.21333725134,-30000.52456927196,-28746.98250384525,-30116.365517536058,1496.6454719248486,0,0,0,0,0,-31584.21333725134,-30000.52456927196,-28746.98250384525,-30116.365517536058,1496.6454719248486,-6983111.984364096,-6295270.13284838,-6208510.471706249,-6506176.164558411,446730.43361267605,-23858.97725135676,-22662.645593987778,-21715.709499576278,-22750.152809060575,1130.5784281125805,-7725.236085894625,-7337.878975284227,-7031.273004268951,-7366.2127084754975,366.0670438123006,75281.74544255168,76535.28750797838,78118.97627595774,76651.12845624247,1496.645471924839,46534.762938706415,46534.762938706415,46534.762938706415,46534.762938706415,0,56868.456173889914,57815.3922683014,59011.72392567038,57902.8994833742,1130.5784281125732,35152.74667431362,35152.74667431362,35152.74667431362,35152.74667431362,0,18413.289268661774,18719.89523967708,19107.252350287483,18748.228972868343,366.0670438123192,11382.01626439281,11382.01626439281,11382.01626439281,11382.01626439281,0,0,0,0,0,0,-7725.236085894625,-7337.878975284227,-7031.273004268951,-7366.2127084754975,366.0670438123006,0,0,0,0,0,0,0,0,0,0,18413.289268661774,18719.89523967708,19107.252350287483,18748.228972868343,366.0670438123192,11382.01626439281,11382.01626439281,11382.01626439281,11382.01626439281,0
75+,Male,NHB,added_sugar,CED,MJ,-231875.65438444773,-194570.78592247362,-187060.9021222197,-205025.16650553336,25264.669494190293,0,0,0,0,0,-231875.65438444773,-194570.78592247362,-187060.9021222197,-205025.16650553336,25264.669494190293,-8357119.001306545,-7012599.99221773,-6741933.40252628,-7389390.314813297,910573.6005452196,-154167.2154882261,-129364.3196852819,-124371.22165091142,-136315.12591986917,16797.72616271197,-77708.43889622108,-65206.4662371921,-62689.68047130823,-68710.04058566407,8466.943331477945,395381.97223990463,402891.8560401596,440196.7245021325,413346.2366232185,25264.66949418997,208321.070117686,208321.070117686,208321.070117686,208321.07011768603,0,262877.6957041237,267870.7937384948,292673.68954143923,274821.5999730819,16797.7261627123,138506.4740532121,138506.4740532121,138506.4740532121,138506.4740532121,0,132504.27653578122,135021.0623016648,147523.03496069455,138524.63665013714,8466.943331478291,69814.5960644731,69814.5960644731,69814.5960644731,69814.5960644731,0,0,0,0,0,0,-77708.43889622108,-65206.4662371921,-62689.68047130823,-68710.04058566407,8466.943331477945,0,0,0,0,0,0,0,0,0,0,132504.27653578122,135021.0623016648,147523.03496069455,138524.63665013714,8466.943331478291,69814.5960644731,69814.5960644731,69814.5960644731,69814.5960644731,0
75+,Male,NHB,added_sugar,FL,mrh-eq,-10361.406851389895,-8694.4318483513,-8358.851290454164,-9161.58779401497,1128.9564671639794,0,0,0,0,0,-10361.406851389895,-8694.4318483513,-8358.851290454164,-9161.58779401497,1128.9564671639794,-8357119.001306545,-7012599.99221773,-6741933.40252628,-7389390.314813297,910573.6005452196,-6888.9907699018595,-5780.66874623289,-5557.551229560741,-6091.266818863353,750.6095256620866,-3472.416081488044,-2913.763102118419,-2801.3000608934303,-3070.3209751516247,378.34694150189443,17667.7171519279,18003.29770982499,19670.27271286364,18470.453655488698,1128.956467163996,9308.86586147373,9308.86586147373,9308.86586147373,9308.86586147373,0,11746.738848358333,11969.85636503049,13078.178388699413,12280.454437660934,750.6095256620615,6189.1876187976,6189.1876187976,6189.1876187976,6189.1876187976,0,5920.978303569555,6033.44134479455,6592.094324164165,6189.99921782775,378.34694150189165,3119.678242676122,3119.678242676122,3119.678242676122,3119.678242676122,0,0,0,0,0,0,-3472.416081488044,-2913.763102118419,-2801.3000608934303,-3070.3209751516247,378.34694150189443,0,0,0,0,0,0,0,0,0,0,5920.978303569555,6033.44134479455,6592.094324164165,6189.99921782775,378.34694150189165,3119.678242676122,3119.678242676122,3119.678242676122,3119.678242676122,0
75+,Male,NHB,added_sugar,Food_price,USD,-352927.3463239353,-300013.851801405,-298571.3600053681,-318073.85275806935,32604.663301993074,0,0,0,0,0,-352927.3463239353,-300013.851801405,-298571.3600053681,-318073.85275806935,32604.663301993074,-8357119.001306545,-7012599.99221773,-6741933.40252628,-7389390.314813297,910573.6005452196,-234650.8795709924,-199470.27325013658,-198511.20342389744,-211477.82991491436,21677.869401784847,-118276.46675294307,-100543.5785512679,-100060.15658147077,-106596.02284315492,10926.793900208435,614277.005345661,615719.497141697,668632.9916642273,633779.4980983617,32604.66330199281,315705.645340292,315705.645340292,315705.645340292,315705.645340292,0,408414.4827708947,409373.552597133,444554.1589179896,421381.10926191136,21677.869401785054,209903.2793469968,209903.2793469968,209903.2793469968,209903.2793469968,0,205862.5225747658,206345.9445445632,224078.83274623848,212398.38883645018,10926.79390020859,105802.3659932953,105802.3659932953,105802.3659932953,105802.36599329529,0,0,0,0,0,0,-118276.46675294307,-100543.5785512679,-100060.15658147077,-106596.02284315492,10926.793900208435,0,0,0,0,0,0,0,0,0,0,205862.5225747658,206345.9445445632,224078.83274623848,212398.38883645018,10926.79390020859,105802.3659932953,105802.3659932953,105802.3659932953,105802.36599329529,0
75+,Male,NHB,oil,CED,MJ,-7446.1400630359185,6294.463540452591,9442.05712989405,2577.6179214887134,9453.416304118897,0,0,0,0,0,-7446.1400630359185,6294.463540452591,9442.05712989405,2577.6179214887134,9453.416304118897,-809292.7650126815,684121.40515759,1026221.4324966826,280151.53047998337,1027456.0181261306,-6252.731156147455,5285.636310549749,7928.758295494877,2164.4975450227043,7938.296910399036,-1193.4089068884637,1008.8272299028009,1513.2988343991738,413.12037646599657,1515.1193937198539,189052.8298710533,192200.4234604947,205941.027063984,195917.26907945887,9453.41630411933,198494.8870009476,198494.8870009476,198494.8870009476,198494.8870009476,0,158752.925607824,161396.0475927692,172934.41505946638,164517.1863582962,7938.296910399058,166681.6839033189,166681.6839033189,166681.6839033189,166681.6839033189,0,30299.904263229357,30804.3758677257,33006.612004517025,31400.082721162533,1515.1193937198782,31813.203097628502,31813.203097628502,31813.203097628502,31813.203097628502,0,0,0,0,0,0,-1193.4089068884637,1008.8272299028009,1513.2988343991738,413.12037646599657,1515.1193937198539,0,0,0,0,0,0,0,0,0,0,30299.904263229357,30804.3758677257,33006.612004517025,31400.082721162533,1515.1193937198782,31813.203097628502,31813.203097628502,31813.203097628502,31813.203097628502,0
75+,Male,NHB,oil,FL,mrh-eq,-334.2379119502371,282.542140330085,423.8294516211304,115.70258208823348,424.33933548609195,0,0,0,0,0,-334.2379119502371,282.542140330085,423.8294516211304,115.70258208823348,424.33933548609195,-809292.7650126815,684121.40515759,1026221.4324966826,280151.53047998337,1027456.0181261306,-280.6688818535104,237.258502903612,355.90139248117254,97.15868003359027,356.3295561608073,-53.56903009672694,45.283637426473,67.92805913995726,18.54390205464293,68.00977932528463,8486.091124993067,8627.37843628412,9244.158488564435,8794.217994525965,424.3393354860911,8909.92057661421,8909.92057661421,8909.92057661421,8909.92057661421,0,7126.007021350145,7244.64991092771,7762.577295684832,7384.74973379773,356.3295561608085,7481.90841383132,7481.90841383132,7481.90841383132,7481.90841383132,0,1360.0841036429238,1382.728525356407,1481.5811928796077,1409.4682607282375,68.00977932528471,1428.012162782881,1428.012162782881,1428.012162782881,1428.012162782881,0,0,0,0,0,0,-53.56903009672694,45.283637426473,67.92805913995726,18.54390205464293,68.00977932528463,0,0,0,0,0,0,0,0,0,0,1360.0841036429238,1382.728525356407,1481.5811928796077,1409.4682607282375,68.00977932528471,1428.012162782881,1428.012162782881,1428.012162782881,1428.012162782881,0
75+,Male,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-809292.7650126815,684121.40515759,1026221.4324966826,280151.53047998337,1027456.0181261306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75+,Male,NHB,sat_fat,CED,MJ,-494866.97902461834,-475340.13955572597,-474431.0980805549,-481872.7002552773,12152.835933997969,0,0,0,0,0,-494866.97902461834,-475340.13955572597,-474431.0980805549,-481872.7002552773,12152.835933997969,-10458917.120318959,-10046221.17517939,-10027008.760832233,-10184285.571948657,256847.81809659055,-377370.7765275103,-362480.1920152281,-361786.9841393312,-367461.72767711774,9267.389678057507,-117496.20249710785,-112859.9475404977,-112644.1139412233,-114410.97257815936,2885.446255940538,1052690.605460357,1053599.646935528,1073126.4864044213,1060132.2076350797,12152.835933998571,578259.507379802,578259.507379802,578259.507379802,578259.507379802,0,802750.4118556832,803443.61973158,818334.2042438623,808425.1553934697,9267.389678057556,440963.427716352,440963.427716352,440963.427716352,440963.427716352,0,249940.19360467358,250156.0272039477,254792.2821605585,251707.0522416097,2885.4462559408475,137296.0796634501,137296.0796634501,137296.0796634501,137296.0796634501,0,0,0,0,0,0,-117496.20249710785,-112859.9475404977,-112644.1139412233,-114410.97257815936,2885.446255940538,0,0,0,0,0,0,0,0,0,0,249940.19360467358,250156.0272039477,254792.2821605585,251707.0522416097,2885.4462559408475,137296.0796634501,137296.0796634501,137296.0796634501,137296.0796634501,0
75+,Male,NHB,sat_fat,FL,mrh-eq,-13119.12177203784,-12601.45743864392,-12577.35838513239,-12774.638238602653,322.1765469338192,0,0,0,0,0,-13119.12177203784,-12601.45743864392,-12577.35838513239,-12774.638238602653,322.1765469338192,-10458917.120318959,-10046221.17517939,-10027008.760832233,-10184285.571948657,256847.81809659055,-10004.250395188725,-9609.495037176159,-9591.117818807,-9741.557542314196,245.68221127827147,-3114.871376849113,-2991.962401467754,-2986.2405663253953,-3033.080696288456,76.49433565554565,27907.24947648535,27931.348529996892,28449.012863390722,28104.529329955592,322.1765469337691,15329.89109135292,15329.89109135292,15329.89109135292,15329.89109135292,0,21281.234861225836,21299.61207959497,21694.367437607583,21431.674584733035,245.68221127829187,11690.11704241884,11690.11704241884,11690.11704241884,11690.11704241884,0,6626.014615259478,6631.736450401841,6754.645425783206,6672.854745222543,76.49433565555019,3639.77404893408,3639.77404893408,3639.77404893408,3639.77404893408,0,0,0,0,0,0,-3114.871376849113,-2991.962401467754,-2986.2405663253953,-3033.080696288456,76.49433565554565,0,0,0,0,0,0,0,0,0,0,6626.014615259478,6631.736450401841,6754.645425783206,6672.854745222543,76.49433565555019,3639.77404893408,3639.77404893408,3639.77404893408,3639.77404893408,0
75+,Male,NHB,sat_fat,Food_price,USD,-71864.26734865301,-71039.00102175989,-70648.53681508392,-71191.5631692045,653.3566342045395,0,0,0,0,0,-71864.26734865301,-71039.00102175989,-70648.53681508392,-71191.5631692045,653.3566342045395,-10458917.120318959,-10046221.17517939,-10027008.760832233,-10184285.571948657,256847.81809659055,-54801.54369441708,-54172.22024423362,-53874.46390338834,-54288.55958084351,498.2302534817081,-17062.72365423592,-16866.78077752627,-16774.07291169557,-16903.00358836099,155.12638072283144,157803.7729578703,158194.23716454642,159019.50349143863,158346.79931199068,653.3566342040918,87155.23614278605,87155.23614278605,87155.23614278605,87155.23614278605,0,120336.44365897308,120634.1999998183,121263.52345000165,120750.53933642816,498.2302534816183,66461.97975558507,66461.97975558507,66461.97975558507,66461.97975558507,0,37467.32929889655,37560.03716472735,37755.980041436895,37596.259975561996,155.1263807228187,20693.25638720097,20693.25638720097,20693.25638720097,20693.25638720097,0,0,0,0,0,0,-17062.72365423592,-16866.78077752627,-16774.07291169557,-16903.00358836099,155.12638072283144,0,0,0,0,0,0,0,0,0,0,37467.32929889655,37560.03716472735,37755.980041436895,37596.259975561996,155.1263807228187,20693.25638720097,20693.25638720097,20693.25638720097,20693.25638720097,0
